tid;gid;sid;latitude;longitude;time;direction_inference;speed_inference_m_s;distance_inference_m;label
5;65;1;-5.783;-30.664;2004-07-31 13:00:00;1.04884;3.65491;13157.7;MOVE
5;66;1;-5.761;-30.638;2004-07-31 13:19:00;0.430787;3.31227;3775.99;MOVE
5;67;1;-5.706;-30.572;2004-07-31 14:00:00;6.7817;3.8719;9524.89;MOVE
5;68;1;-5.654;-30.492;2004-07-31 14:48:00;3.27899;3.6712;10573.1;MOVE
5;69;1;-5.642;-30.471;2004-07-31 15:00:00;1.8973;3.72168;2679.61;MOVE
5;70;1;-5.586;-30.365;2004-07-31 16:00:00;2.68828;3.68901;13280.5;MOVE
5;71;1;-5.555;-30.299;2004-07-31 16:36:00;1.80374;3.73923;8076.73;MOVE
5;72;1;-5.536;-30.255;2004-07-31 17:00:00;1.9244;3.68627;5308.23;MOVE
5;73;1;-5.494;-30.148;2004-07-31 18:00:00;4.9152;3.53621;12730.4;MOVE
5;74;1;-5.442;-30.043;2004-07-31 19:00:00;6.16116;3.60589;12981.2;MOVE
5;75;1;-5.377;-29.941;2004-07-31 20:00:00;1.17883;3.72403;13406.5;MOVE
5;76;1;-5.363;-29.918;2004-07-31 20:13:00;0.263528;3.8262;2984.43;MOVE
5;77;1;-5.313;-29.835;2004-07-31 21:00:00;4.47251;3.80857;10740.2;MOVE
5;78;1;-5.253;-29.751;2004-07-31 21:51:00;0.489696;3.74057;11446.2;MOVE
5;79;1;-5.237;-29.729;2004-07-31 22:05:00;0.335495;3.59113;3016.55;MOVE
5;80;1;-5.17;-29.638;2004-07-31 23:00:00;0.262872;3.79756;12532;MOVE
5;81;1;-5.086;-29.525;2004-08-01 00:08:00;0.400797;3.82746;15616.1;MOVE
5;82;1;-5.023;-29.439;2004-08-01 01:00:00;1.1244;3.78979;11824.2;MOVE
5;83;1;-4.965;-29.363;2004-08-01 01:47:00;6.10249;3.76068;10605.1;MOVE
5;84;1;-4.947;-29.344;2004-08-01 02:00:00;3.30845;3.72374;2904.52;MOVE
5;85;1;-4.877;-29.261;2004-08-01 03:00:00;4.51549;3.34648;12047.3;MOVE
5;86;1;-4.834;-29.201;2004-08-01 03:40:00;3.0319;3.41194;8188.67;MOVE
5;87;1;-4.81;-29.171;2004-08-01 04:00:00;2.8079;3.5523;4262.76;MOVE
5;88;1;-4.734;-29.085;2004-08-01 05:00:00;5.91824;3.53804;12736.9;MOVE
5;89;1;-4.709;-29.062;2004-08-01 05:19:00;0.476792;3.30832;3771.49;MOVE
5;90;1;-4.647;-29.004;2004-08-01 06:00:00;18.3884;3.83162;9425.78;MOVE
5;91;2;-4.547;-28.958;2004-08-01 07:00:00;27.8823;3.39796;12232.7;STOP
5;92;2;-4.511;-28.96;2004-08-01 07:16:00;2.62358;4.1762;4009.15;STOP
5;93;2;-4.408;-28.961;2004-08-01 08:00:00;2.12752;4.33849;11453.6;STOP
5;94;2;-4.28;-28.967;2004-08-01 08:55:00;0.0207744;4.31772;14248.5;STOP
5;95;2;-4.237;-28.969;2004-08-01 09:14:00;0.546486;4.1987;4786.52;STOP
5;96;2;-4.13;-28.975;2004-08-01 10:00:00;2.96069;4.31755;11916.4;STOP
5;97;2;-4.019;-28.987;2004-08-01 10:48:00;1.95993;4.31048;12414.2;STOP
5;98;2;-3.991;-28.991;2004-08-01 11:00:00;1.28733;4.36794;3144.91;STOP
5;99;2;-3.966;-28.994;2004-08-01 11:11:00;0.337147;4.242;2799.72;STOP
5;100;2;-3.852;-29.007;2004-08-01 12:00:00;0.263712;4.33945;12758;STOP
5;101;2;-3.724;-29.021;2004-08-01 12:55:00;5.71141;4.33862;14317.5;STOP
5;102;2;-3.616;-29.022;2004-08-01 14:00:00;117.096;3.07938;12009.6;STOP
5;103;2;-3.619;-29.016;2004-08-01 14:40:00;166.759;0.310304;744.729;STOP
5;104;2;-3.614;-29.022;2004-08-01 15:00:00;2.33202;0.722867;867.44;STOP
5;105;2;-3.595;-29.043;2004-08-01 16:00:00;13.083;0.87377;3145.57;STOP
5;106;2;-3.59;-29.052;2004-08-01 16:23:00;13.6548;0.828336;1143.1;STOP
5;107;2;-3.578;-29.065;2004-08-01 17:00:00;2.1081;0.885208;1965.16;STOP
5;108;2;-3.56;-29.086;2004-08-01 17:58:00;139.692;0.882777;3072.06;STOP
5;109;2;-3.61;-29.078;2004-08-01 19:00:00;6.36397;1.51349;5630.19;STOP
5;110;2;-3.694;-29.074;2004-08-01 19:51:00;4.18492;3.05585;9350.92;STOP
5;111;2;-3.727;-29.07;2004-08-01 20:10:00;1.7259;3.24226;3696.18;STOP
5;112;2;-3.806;-29.058;2004-08-01 21:00:00;17.9279;2.96158;8884.73;STOP
5;113;2;-3.836;-29.043;2004-08-01 21:21:00;30.8542;2.95868;3727.93;STOP
5;114;2;-3.876;-29.046;2004-08-01 21:49:00;23.7292;2.6549;4460.23;STOP
5;115;2;-3.893;-29.04;2004-08-01 22:00:00;7.40726;3.03649;2004.09;STOP
5;116;2;-3.974;-28.999;2004-08-01 23:00:00;3.91519;2.80279;10090;STOP
5;117;2;-4;-28.988;2004-08-01 23:33:00;12.1478;1.58485;3138.01;STOP
5;118;2;-4.021;-28.984;2004-08-01 23:52:00;16.3113;2.08498;2376.87;STOP
15;238;6;-1.181;-35.687;2004-07-17 00:00:00;2.89127;0.415558;648.271;STOP
15;239;6;-1.189;-35.702;2004-07-17 00:54:00;39.4069;0.583333;1890;STOP
15;240;6;-1.23;-35.719;2004-07-17 02:00:00;18.2945;1.24626;4935.19;STOP
15;241;6;-1.274;-35.757;2004-07-17 02:28:00;1.00951;3.8476;6463.97;STOP
15;242;6;-1.322;-35.797;2004-07-17 03:02:00;1.98984;3.40537;6946.95;STOP
15;243;6;-1.389;-35.849;2004-07-17 04:00:00;3.43539;2.70966;9429.62;STOP
15;244;6;-1.446;-35.888;2004-07-17 04:41:00;4.00122;3.12152;7678.95;STOP
15;245;6;-1.475;-35.905;2004-07-17 05:00:00;2.52612;3.27856;3737.56;STOP
15;246;6;-1.56;-35.96;2004-07-17 05:56:00;5.1418;3.35014;11256.5;STOP
15;247;6;-1.606;-35.996;2004-07-17 06:28:00;1.74255;3.3824;6494.21;STOP
15;248;6;-1.655;-36.032;2004-07-17 07:00:00;7.97028;3.52084;6760.02;STOP
15;249;6;-1.695;-36.071;2004-07-17 07:39:00;5.90729;2.65415;6210.71;STOP
15;250;6;-1.719;-36.09;2004-07-17 07:58:00;7.52965;2.98522;3403.15;STOP
15;251;6;-1.786;-36.13;2004-07-17 09:00:00;2.03085;2.33218;8675.7;STOP
15;252;6;-1.851;-36.172;2004-07-17 09:42:00;4.00122;3.41426;8603.95;STOP
15;253;6;-1.875;-36.19;2004-07-17 10:00:00;26.0345;3.08816;3335.21;STOP
15;254;6;-1.897;-36.233;2004-07-17 11:00:00;131.368;1.49126;5368.54;STOP
15;255;6;-1.783;-36.204;2004-07-17 12:00:00;31.1777;3.6332;13079.5;STOP
15;256;6;-1.681;-36.235;2004-07-17 13:00:00;10.565;3.29269;11853.7;STOP
15;257;6;-1.636;-36.24;2004-07-17 13:20:00;1.25445;4.19545;5034.54;STOP
15;258;6;-1.561;-36.25;2004-07-17 14:00:00;0.469627;3.50557;8413.37;STOP
15;259;6;-1.441;-36.265;2004-07-17 15:00:00;1.37956;3.73532;13447.2;STOP
15;260;6;-1.334;-36.281;2004-07-17 15:55:00;0.374477;3.64547;12030.1;STOP
15;261;6;-1.201;-36.3;2004-07-17 17:00:00;2.16562;3.83051;14939;STOP
15;262;6;-1.134;-36.307;2004-07-17 17:34:00;0.862322;3.67186;7490.59;STOP
15;263;6;-1.078;-36.312;2004-07-17 18:00:00;0.86577;4.00749;6251.68;STOP
15;264;6;-0.997;-36.318;2004-07-17 18:40:00;0.245482;3.76311;9031.46;STOP
15;265;6;-0.954;-36.321;2004-07-17 19:00:00;1.58128;3.99417;4793;STOP
15;266;6;-0.831;-36.333;2004-07-17 20:00:00;62.837;3.81719;13741.9;STOP
15;267;6;-0.822;-36.319;2004-07-17 20:19:00;39.6465;1.62326;1850.52;STOP
15;268;6;-0.826;-36.286;2004-07-17 20:47:00;83.0888;2.19995;3695.91;STOP
15;269;6;-0.828;-36.286;2004-07-17 21:00:00;48.8141;0.285115;222.39;STOP
15;270;6;-0.835;-36.294;2004-07-17 21:44:00;7.49586;0.447708;1181.95;STOP
15;271;6;-0.837;-36.297;2004-07-17 22:00:00;5.59934;0.417593;400.889;STOP
15;272;6;-0.846;-36.308;2004-07-17 23:00:00;2.41951;0.438965;1580.27;STOP
15;273;6;-0.849;-36.312;2004-07-17 23:18:00;7.12502;0.514755;555.936;STOP
15;274;6;-0.853;-36.319;2004-07-18 00:00:00;24.2277;0.355717;896.408;STOP
15;275;6;-0.864;-36.327;2004-07-18 00:34:00;59.6567;0.741351;1512.36;STOP
15;276;6;-0.88;-36.32;2004-07-18 01:00:00;11.7142;1.24481;1941.9;STOP
15;277;6;-0.989;-36.297;2004-07-18 02:00:00;2.45282;3.44085;12387.1;STOP
15;278;6;-1.013;-36.293;2004-07-18 02:13:00;5.42394;3.46856;2705.48;STOP
15;279;6;-1.092;-36.272;2004-07-18 03:00:00;16.695;3.22318;9089.36;STOP
15;280;6;-1.187;-36.275;2004-07-18 04:00:00;17.185;2.93577;10568.8;STOP
15;281;6;-1.227;-36.264;2004-07-18 04:39:00;8.46502;1.9713;4612.84;STOP
15;282;6;-1.26;-36.26;2004-07-18 05:00:00;11.2157;2.93355;3696.28;STOP
15;283;6;-1.353;-36.267;2004-07-18 06:00:00;74.3856;2.88066;10370.4;STOP
15;284;6;-1.354;-36.272;2004-07-18 07:00:00;112.62;0.157454;566.833;STOP
15;285;6;-1.339;-36.269;2004-07-18 07:11:00;175.943;2.57718;1700.94;STOP
15;286;6;-1.394;-36.276;2004-07-18 07:44:00;17.8729;3.11365;6165.03;STOP
15;287;6;-1.41;-36.273;2004-07-18 08:00:00;13.2622;1.88552;1810.1;STOP
15;288;6;-1.475;-36.276;2004-07-18 08:45:00;4.06729;2.67976;7235.36;STOP
15;289;6;-1.492;-36.278;2004-07-18 09:00:00;11.3767;2.11482;1903.34;STOP
15;290;7;-1.541;-36.274;2004-07-18 09:27:00;9.95694;3.37448;5466.66;MOVE
15;291;7;-1.595;-36.279;2004-07-18 10:00:00;7.72673;3.04555;6030.19;MOVE
15;292;7;-1.642;-36.277;2004-07-18 10:33:00;10.4384;2.64186;5230.89;MOVE
15;293;7;-1.677;-36.269;2004-07-18 11:00:00;20.5711;2.46426;3992.11;MOVE
15;294;7;-1.714;-36.274;2004-07-18 11:29:00;20.2249;2.38596;4151.58;MOVE
15;295;8;-1.732;-36.27;2004-07-18 12:00:00;177.099;1.10231;2050.29;STOP
15;296;8;-1.62;-36.289;2004-07-18 13:00:00;1.20119;3.50878;12631.6;STOP
15;297;8;-1.593;-36.293;2004-07-18 13:13:00;59.8779;3.89103;3035.01;STOP
15;298;8;-1.556;-36.386;2004-07-18 14:00:00;78.6712;3.94534;11125.9;STOP
15;299;8;-1.656;-36.451;2004-07-18 15:00:00;27.2415;3.68348;13260.5;STOP
15;300;8;-1.735;-36.459;2004-07-18 15:40:00;0.34206;3.67887;8829.29;STOP
15;301;8;-1.777;-36.463;2004-07-18 16:00:00;0.366395;3.90942;4691.3;STOP
15;302;8;-1.895;-36.475;2004-07-18 17:00:00;3.1659;3.6635;13188.6;STOP
15;303;8;-1.933;-36.481;2004-07-18 17:18:00;3.33208;3.96083;4277.7;STOP
15;304;8;-2.014;-36.489;2004-07-18 18:00:00;1.95409;3.59149;9050.56;STOP
15;305;8;-2.044;-36.493;2004-07-18 18:15:00;1.0579;3.73926;3365.33;STOP
15;306;8;-2.136;-36.507;2004-07-18 19:00:00;28.7888;3.83242;10347.5;STOP
15;307;8;-2.166;-36.496;2004-07-18 19:54:00;131.563;1.09652;3552.72;STOP
15;308;8;-2.114;-36.468;2004-07-18 20:22:00;17.4152;3.90837;6566.06;STOP
15;309;8;-2.036;-36.453;2004-07-18 21:00:00;1.00313;3.87365;8831.92;STOP
15;310;8;-1.979;-36.441;2004-07-18 21:28:00;0.578726;3.85528;6476.88;STOP
15;311;8;-1.919;-36.429;2004-07-18 21:56:00;11.8258;4.0498;6803.67;STOP
15;312;8;-1.809;-36.382;2004-07-18 23:00:00;13.7342;3.46356;13300.1;STOP
15;313;8;-1.793;-36.37;2004-07-18 23:12:00;2.98294;3.0882;2223.5;STOP
15;314;8;-1.726;-36.325;2004-07-19 00:08:00;16.2945;2.67058;8973.16;STOP
15;315;8;-1.685;-36.312;2004-07-19 01:00:00;19.883;1.53285;4782.48;STOP
15;316;8;-1.635;-36.314;2004-07-19 01:48:00;25.4679;1.93201;5564.19;STOP
15;317;8;-1.616;-36.324;2004-07-19 02:00:00;34.8916;3.31562;2387.25;STOP
15;318;8;-1.571;-36.411;2004-07-19 03:00:00;63.941;3.02447;10888.1;STOP
15;319;8;-1.62;-36.477;2004-07-19 04:00:00;36.2104;2.53835;9138.05;STOP
15;320;8;-1.662;-36.49;2004-07-19 04:28:00;2.72825;2.90989;4888.61;STOP
15;321;8;-1.693;-36.498;2004-07-19 05:00:00;6.10441;1.8541;3559.88;STOP
15;322;8;-1.761;-36.508;2004-07-19 06:00:00;4.48736;2.12292;7642.51;STOP
15;323;8;-1.82;-36.512;2004-07-19 06:44:00;14.5564;2.49074;6575.55;STOP
15;324;8;-1.844;-36.52;2004-07-19 07:00:00;7.12502;2.93009;2812.89;STOP
15;325;8;-1.869;-36.525;2004-07-19 07:17:00;7.98011;2.77928;2834.87;STOP
15;326;8;-1.889;-36.532;2004-07-19 08:00:00;7.40139;0.913194;2356.04;STOP
15;327;8;-1.927;-36.54;2004-07-19 08:28:00;8.8369;2.5702;4317.93;STOP
15;328;8;-1.964;-36.554;2004-07-19 08:51:00;0.742452;3.18736;4398.56;STOP
15;329;8;-2.052;-36.586;2004-07-19 10:00:00;2.88038;2.5148;10411.3;STOP
15;330;8;-2.065;-36.59;2004-07-19 10:16:00;22.0709;1.57534;1512.33;STOP
15;331;8;-2.092;-36.612;2004-07-19 10:35:00;9.10507;3.39623;3871.7;STOP
15;332;8;-2.13;-36.634;2004-07-19 11:00:00;72.4602;3.25442;4881.63;STOP
15;333;8;-2.118;-36.688;2004-07-19 12:00:00;88.0909;1.70749;6146.97;STOP
15;334;8;-2.038;-36.673;2004-07-19 12:38:00;2.95078;3.96948;9050.41;STOP
15;335;8;-2.009;-36.666;2004-07-19 12:52:00;31.8141;3.94899;3317.15;STOP
15;336;8;-1.935;-36.591;2004-07-19 14:00:00;16.7914;2.87062;11712.1;STOP
15;337;8;-1.916;-36.555;2004-07-19 14:22:00;0.907542;3.42752;4524.33;STOP
15;338;8;-1.883;-36.49;2004-07-19 15:00:00;2.5109;3.55362;8102.26;STOP
15;339;8;-1.861;-36.451;2004-07-19 15:25:00;29.4275;3.31799;4976.98;STOP
15;340;8;-1.861;-36.444;2004-07-19 15:28:00;27.8476;4.32197;777.954;STOP
15;341;8;-1.833;-36.391;2004-07-19 16:00:00;0.605837;3.47005;6662.5;STOP
15;342;8;-1.781;-36.29;2004-07-19 17:00:00;0.516799;3.50744;12626.8;STOP
15;343;8;-1.771;-36.271;2004-07-19 17:12:00;1.91415;3.31466;2386.56;STOP
15;344;8;-1.74;-36.207;2004-07-19 17:50:00;33.1788;3.46682;7904.35;STOP
15;345;8;-1.753;-36.106;2004-07-19 19:00:00;109.678;2.6948;11318.2;STOP
15;346;8;-1.804;-36.132;2004-07-19 19:29:00;0.884606;3.65789;6364.73;STOP
15;347;8;-1.855;-36.159;2004-07-19 19:58:00;37.1399;3.68731;6415.92;STOP
15;348;8;-1.909;-36.275;2004-07-19 21:00:00;10.9265;3.82296;14221.4;STOP
15;349;8;-1.916;-36.303;2004-07-19 21:13:00;2.663;4.1123;3207.6;STOP
15;350;8;-1.931;-36.353;2004-07-19 21:36:00;6.49935;4.20402;5801.54;STOP
15;351;8;-1.952;-36.402;2004-07-19 22:00:00;1.94808;4.11456;5924.97;STOP
15;352;8;-2.001;-36.528;2004-07-19 23:00:00;8.35676;4.1736;15024.9;STOP
15;353;8;-2.02;-36.611;2004-07-19 23:39:00;37.5706;4.04375;9462.37;STOP
25;0;1;-5.77;-35.204;2004-06-07 19:00:00;0;0;0;MOVE
25;1;1;-5.77;-35.204;2004-06-07 19:41:00;0;0;0;MOVE
25;2;1;-5.77;-35.204;2004-06-07 20:05:00;0;0;0;MOVE
25;3;1;-5.77;-35.204;2004-06-07 21:00:00;0;0;0;MOVE
25;4;1;-5.77;-35.204;2004-06-07 21:29:00;0;0;0;MOVE
25;5;1;-5.77;-35.204;2004-06-07 22:00:00;0;0;0;MOVE
25;6;1;-5.77;-35.204;2004-06-07 23:00:00;0;0;0;MOVE
25;7;1;-5.77;-35.204;2004-06-07 23:32:00;0;0;0;MOVE
25;8;1;-5.77;-35.204;2004-06-08 00:00:00;0;0;0;MOVE
25;9;1;-5.77;-35.204;2004-06-08 00:38:00;0;0;0;MOVE
25;10;1;-5.77;-35.204;2004-06-08 01:00:00;63.87;0;0;MOVE
25;11;1;-5.744;-35.151;2004-06-08 02:00:00;20.29;1.82;6537.6;MOVE
25;12;1;-5.735;-35.063;2004-06-08 03:00:00;7.4;2.72;9787.4;MOVE
25;13;1;-5.715;-34.978;2004-06-08 04:00:00;39.54;2.68;9663.8;MOVE
25;14;1;-5.636;-34.918;2004-06-08 05:00:00;42.79;3.06;11011;MOVE
25;15;1;-5.595;-34.922;2004-06-08 05:16:00;3.98;4.77;4580.43;MOVE
25;16;1;-5.559;-34.923;2004-06-08 05:30:00;2.12;4.77;4004.55;MOVE
25;17;1;-5.482;-34.928;2004-06-08 06:00:00;0.05;4.77;8579.87;MOVE
25;18;1;-5.33;-34.938;2004-06-08 07:00:00;0.3;4.7;16937.8;MOVE
25;19;1;-5.175;-34.949;2004-06-08 08:00:00;1.85;4.8;17278.2;MOVE
25;20;1;-5.088;-34.958;2004-06-08 08:35:00;1.44;4.63;9725.17;MOVE
25;21;1;-5.024;-34.963;2004-06-08 09:00:00;10.37;4.76;7137.99;MOVE
25;22;1;-4.873;-35.003;2004-06-08 10:00:00;4.34;4.82;17365.3;MOVE
25;23;1;-4.804;-35.027;2004-06-08 10:28:00;1.62;4.83;8120.2;MOVE
25;24;1;-4.725;-35.052;2004-06-08 11:00:00;9.59;4.8;9210.87;MOVE
25;25;1;-4.647;-35.092;2004-06-08 11:34:00;0.53;4.77;9740.4;MOVE
25;26;1;-4.586;-35.124;2004-06-08 12:00:00;0.46;4.91;7654.19;MOVE
25;27;1;-4.448;-35.195;2004-06-08 13:00:00;2.67;4.79;17245.5;MOVE
25;28;1;-4.408;-35.218;2004-06-08 13:18:00;3.1;4.75;5126.85;MOVE
25;29;1;-4.311;-35.267;2004-06-08 14:00:00;0.72;4.79;12076.9;MOVE
25;30;1;-4.168;-35.337;2004-06-08 15:00:00;0.67;4.92;17694.4;MOVE
25;31;1;-4.027;-35.404;2004-06-08 16:00:00;0.87;4.82;17350.4;MOVE
25;32;1;-3.944;-35.445;2004-06-08 16:36:00;1.45;4.76;10288.9;MOVE
25;33;1;-3.89;-35.47;2004-06-08 17:00:00;1;4.59;6614.07;MOVE
25;34;1;-3.762;-35.532;2004-06-08 17:57:00;0.16;4.62;15808;MOVE
25;35;1;-3.721;-35.552;2004-06-08 18:16:00;0.34;4.45;5070.41;MOVE
25;36;1;-3.619;-35.601;2004-06-08 19:00:00;0.14;4.76;12577.9;MOVE
25;37;1;-3.559;-35.63;2004-06-08 19:27:00;2.81;4.57;7407.37;MOVE
25;38;1;-3.526;-35.644;2004-06-08 19:41:00;2.03;4.74;3984.83;MOVE
25;39;1;-3.481;-35.665;2004-06-08 20:00:00;0.93;4.84;5519.97;MOVE
25;40;1;-3.333;-35.737;2004-06-08 21:05:00;0.63;4.69;18294.8;MOVE
25;41;1;-3.259;-35.772;2004-06-08 21:38:00;0.33;4.6;9099.63;MOVE
25;42;1;-3.209;-35.796;2004-06-08 22:00:00;0.24;4.67;6165.22;MOVE
25;43;1;-3.075;-35.861;2004-06-08 23:00:00;0.18;4.6;16555.8;MOVE
25;44;1;-2.942;-35.925;2004-06-09 00:00:00;1.36;4.56;16407.8;MOVE
25;45;1;-2.9;-35.944;2004-06-09 00:19:00;0.32;4.5;5124.7;MOVE
25;46;1;-2.808;-35.985;2004-06-09 01:00:00;0.27;4.55;11197.5;MOVE
25;47;1;-2.683;-36.04;2004-06-09 01:58:00;0.55;4.36;15182.5;MOVE
25;48;1;-2.543;-36.1;2004-06-09 03:00:00;0.58;4.55;16934;MOVE
25;49;1;-2.471;-36.13;2004-06-09 03:32:00;0.13;4.52;8671.98;MOVE
25;50;1;-2.409;-36.156;2004-06-09 04:00:00;0.52;4.45;7474.73;MOVE
25;51;1;-2.272;-36.212;2004-06-09 05:00:00;2.39;4.57;16455.3;MOVE
25;52;1;-2.248;-36.223;2004-06-09 05:11:00;2.91;4.45;2935.23;MOVE
25;53;1;-2.14;-36.266;2004-06-09 06:00:00;1.78;4.4;12924.6;MOVE
25;54;1;-2.049;-36.299;2004-06-09 06:40:00;0.76;4.48;10762.7;MOVE
25;55;1;-2.004;-36.316;2004-06-09 07:00:00;0.56;4.46;5348.51;MOVE
25;56;1;-1.878;-36.365;2004-06-09 07:56:00;2.82;4.47;15031.6;MOVE
