tid;gid;sid;latitude;longitude;time;direction_inference;speed_inference_m_s;distance_inference_m;label
4;545;24;0.816;-35.057;2004-04-29 20:13:00;117.57;4.74;3695.97;STOP
4;546;24;0.718;-35.068;2004-04-29 21:00:00;33.68;3.89;10965.5;STOP
4;547;24;0.617;-35.153;2004-04-29 21:52:00;11.13;4.7;14678.2;STOP
4;548;24;0.467;-35.236;2004-04-29 23:00:00;33.16;4.67;19062.2;STOP
4;549;24;0.399;-35.231;2004-04-29 23:26:00;9.83;4.86;7581.67;STOP
4;550;24;0.311;-35.209;2004-04-30 00:00:00;0.64;4.94;10086.3;STOP
4;551;24;0.227;-35.189;2004-04-30 00:32:00;0.28;5;9601.47;STOP
4;552;24;0.153;-35.171;2004-04-30 01:00:00;11.27;5.04;8468.35;STOP
4;553;24;0.11;-35.151;2004-04-30 01:24:00;130.09;3.66;5273.26;STOP
4;554;24;0.168;-35.124;2004-04-30 02:01:00;14.84;3.2;7113.86;STOP
4;555;24;0.252;-35.109;2004-04-30 02:48:00;4.5;3.36;9488.12;STOP
4;556;24;0.275;-35.103;2004-04-30 03:00:00;3.41;3.67;2643.07;STOP
4;557;24;0.386;-35.081;2004-04-30 04:00:00;1.52;3.5;12582.7;STOP
4;558;24;0.427;-35.074;2004-04-30 04:22:00;2.84;3.5;4624.96;STOP
4;559;24;0.454;-35.068;2004-04-30 04:36:00;3.88;3.66;3075.5;STOP
4;560;24;0.5;-35.061;2004-04-30 05:00:00;15.55;3.59;5173.85;STOP
4;561;24;0.609;-35.012;2004-04-30 06:00:00;11.63;3.69;13288.5;STOP
4;562;24;0.627;-34.999;2004-04-30 06:11:00;29.39;3.74;2468.88;STOP
4;563;24;0.651;-34.947;2004-04-30 07:00:00;34.7;2.17;6367.95;STOP
4;564;24;0.644;-34.907;2004-04-30 08:00:00;21.59;1.25;4515.11;STOP
4;565;24;0.657;-34.844;2004-04-30 08:41:00;61.85;2.91;7152.43;STOP
4;566;24;0.639;-34.829;2004-04-30 09:00:00;69.16;2.29;2605.31;STOP
4;567;24;0.559;-34.874;2004-04-30 10:00:00;9.7;2.84;10206.2;STOP
4;568;24;0.531;-34.884;2004-04-30 10:23:00;4.03;2.4;3306.05;STOP
4;569;24;0.474;-34.909;2004-04-30 11:00:00;15.22;3.12;6920.89;STOP
4;570;24;0.386;-34.98;2004-04-30 12:00:00;3.87;3.49;12572.8;STOP
4;571;24;0.346;-35.017;2004-04-30 12:26:00;27.04;3.88;6058.79;STOP
4;572;24;0.275;-35.037;2004-04-30 13:03:00;25.68;3.69;8202.08;STOP
4;573;24;0.161;-35.017;2004-04-30 14:00:00;12.08;3.76;12869.8;STOP
4;574;24;0.03;-34.964;2004-04-30 15:00:00;9.27;4.36;15713.5;STOP
4;575;24;-0.021;-34.933;2004-04-30 15:38:00;13.32;2.91;6636.39;STOP
4;576;24;-0.058;-34.921;2004-04-30 16:00:00;10.73;3.28;4325.18;STOP
4;577;25;-0.195;-34.846;2004-04-30 17:00:00;22.31;4.82;17367.1;MOVE
4;578;25;-0.229;-34.804;2004-04-30 17:22:00;0.59;4.55;6008.62;MOVE
4;579;25;-0.294;-34.722;2004-04-30 18:00:00;0.6;5.1;11635.1;MOVE
4;580;25;-0.392;-34.601;2004-04-30 19:00:00;0.85;4.81;17313.8;MOVE
4;581;25;-0.488;-34.486;2004-04-30 20:00:00;1.09;4.63;16657.1;MOVE
4;582;25;-0.541;-34.42;2004-04-30 20:34:00;0.03;4.61;9412.01;MOVE
4;583;25;-0.582;-34.369;2004-04-30 21:00:00;0.32;4.66;7276.05;MOVE
4;584;25;-0.613;-34.33;2004-04-30 21:20:00;17.26;4.62;5539.51;MOVE
4;585;25;-0.646;-34.245;2004-04-30 22:00:00;15.23;4.22;10138.3;MOVE
4;586;25;-0.661;-34.102;2004-04-30 23:00:00;10.04;4.44;15987.1;MOVE
4;587;26;-0.653;-33.989;2004-05-01 00:05:00;47.15;3.23;12595.7;STOP
4;588;26;-0.556;-33.911;2004-05-01 01:00:00;23.05;4.19;13840.2;STOP
4;589;26;-0.51;-33.825;2004-05-01 01:43:00;17.86;4.2;10844.4;STOP
4;590;26;-0.481;-33.797;2004-05-01 02:00:00;1.89;4.39;4482.33;STOP
4;591;26;-0.398;-33.722;2004-05-01 02:48:00;1.5;4.32;12438.8;STOP
4;592;26;-0.377;-33.704;2004-05-01 03:00:00;3.79;4.27;3075.47;STOP
4;593;26;-0.282;-33.611;2004-05-01 04:00:00;151.03;4.11;14782.5;STOP
4;594;26;-0.311;-33.619;2004-05-01 04:13:00;1.03;4.29;3345.1;STOP
4;595;26;-0.416;-33.65;2004-05-01 05:00:00;3.57;4.32;12173.7;STOP
4;596;26;-0.545;-33.697;2004-05-01 06:00:00;14.27;4.24;15266.5;STOP
4;597;26;-0.655;-33.772;2004-05-01 07:00:00;12.83;4.11;14803.7;STOP
4;598;26;-0.746;-33.87;2004-05-01 08:00:00;21.95;4.13;14870;STOP
4;599;26;-0.759;-33.904;2004-05-01 08:17:00;151.93;3.97;4047.25;STOP
4;600;26;-0.713;-33.864;2004-05-01 09:00:00;6.05;2.63;6778.09;STOP
4;601;26;-0.646;-33.792;2004-05-01 10:00:00;20.01;3.04;10935.8;STOP
4;602;26;-0.635;-33.766;2004-05-01 10:14:00;16.09;3.74;3139;STOP
4;603;26;-0.588;-33.708;2004-05-01 11:00:00;10.84;3.01;8300.7;STOP
4;604;26;-0.505;-33.638;2004-05-01 12:00:00;8.22;3.35;12073;STOP
4;605;26;-0.465;-33.593;2004-05-01 12:34:00;4.96;3.28;6694.69;STOP
4;606;26;-0.428;-33.558;2004-05-01 13:00:00;28.77;3.63;5663.22;STOP
4;607;27;-0.401;-33.474;2004-05-01 13:54:00;18.67;3.03;9810.79;MOVE
4;608;27;-0.402;-33.407;2004-05-01 14:22:00;0.25;4.43;7450.71;MOVE
4;609;27;-0.403;-33.313;2004-05-01 15:00:00;2.57;4.58;10452.7;MOVE
4;610;27;-0.406;-33.259;2004-05-01 15:23:00;13.39;4.36;6013.64;MOVE
4;611;27;-0.431;-33.175;2004-05-01 16:00:00;45.53;4.39;9745.03;MOVE
4;612;27;-0.55;-33.112;2004-05-01 17:00:00;10.15;4.16;14972;MOVE
4;613;27;-0.675;-33.072;2004-05-01 18:00:00;8.82;4.05;14593.6;MOVE
4;614;27;-0.705;-33.057;2004-05-01 18:31:00;63.28;2.01;3729.54;MOVE
4;615;27;-0.764;-33.101;2004-05-01 19:00:00;10.49;4.7;8183.74;MOVE
4;616;27;-0.9;-33.168;2004-05-01 20:00:00;2.38;4.68;16857.7;MOVE
4;617;27;-0.922;-33.18;2004-05-01 20:10:00;4.8;4.64;2786.46;MOVE
4;618;27;-1.016;-33.242;2004-05-01 20:56:00;18.98;4.54;12520.6;MOVE
4;619;27;-1.11;-33.364;2004-05-01 22:00:00;0.99;4.46;17123.6;MOVE
4;620;27;-1.205;-33.483;2004-05-01 23:03:00;0.2;4.48;16929.5;MOVE
4;621;27;-1.27;-33.565;2004-05-01 23:45:00;0.93;4.62;11633.5;MOVE
4;622;27;-1.293;-33.595;2004-05-02 00:00:00;5.93;4.67;4202.74;MOVE
4;623;28;-1.363;-33.669;2004-05-02 01:00:00;109.5;3.15;11325;STOP
4;624;28;-1.429;-33.54;2004-05-02 02:00:00;0.71;4.47;16108.7;STOP
4;625;28;-1.458;-33.485;2004-05-02 02:25:00;0.81;4.61;6912.07;STOP
4;626;28;-1.5;-33.408;2004-05-02 03:00:00;1.89;4.64;9750.37;STOP
4;627;28;-1.572;-33.265;2004-05-02 04:03:00;0.7;4.71;17797.6;STOP
4;628;28;-1.634;-33.138;2004-05-02 05:00:00;1.3;4.59;15709.8;STOP
4;629;28;-1.665;-33.078;2004-05-02 05:28:00;3.99;4.47;7507.11;STOP
4;630;28;-1.687;-33.027;2004-05-02 05:51:00;137.38;4.47;6173.85;STOP
4;631;28;-1.694;-33.047;2004-05-02 07:00:00;44.75;0.57;2355.26;STOP
4;632;28;-1.684;-33.068;2004-05-02 07:11:00;1.1;3.92;2585.41;STOP
4;633;28;-1.647;-33.142;2004-05-02 07:53:00;0.2;3.65;9196.55;STOP
4;634;28;-1.591;-33.255;2004-05-02 09:00:00;0.59;3.49;14018.9;STOP
4;635;28;-1.561;-33.314;2004-05-02 09:36:00;0.75;3.41;7357.68;STOP
4;636;28;-1.54;-33.354;2004-05-02 10:00:00;13.42;3.49;5022.06;STOP
4;637;28;-1.512;-33.464;2004-05-02 11:00:00;24.09;3.5;12617.3;STOP
4;638;28;-1.455;-33.536;2004-05-02 12:00:00;158.83;2.84;10209.1;STOP
4;639;28;-1.472;-33.526;2004-05-02 12:11:00;32.17;3.32;2192.92;STOP
4;640;28;-1.516;-33.441;2004-05-02 13:00:00;0.48;3.62;10640;STOP
4;641;28;-1.544;-33.388;2004-05-02 13:31:00;1.4;3.58;6663.35;STOP
4;642;28;-1.572;-33.338;2004-05-02 14:00:00;8.52;3.66;6370.36;STOP
4;643;28;-1.614;-33.227;2004-05-02 15:00:00;4.83;3.66;13192.2;STOP
4;644;28;-1.625;-33.204;2004-05-02 15:14:00;0.15;3.37;2834;STOP
4;645;28;-1.664;-33.123;2004-05-02 16:00:00;4.89;3.62;9993.08;STOP
4;646;28;-1.719;-33.03;2004-05-02 16:53:00;8.72;3.78;12010.3;STOP
4;647;28;-1.77;-32.903;2004-05-02 18:07:00;132.37;3.43;15211.8;STOP
4;648;29;-1.811;-32.988;2004-05-02 18:55:00;5.24;3.64;10489.5;MOVE
4;649;29;-1.866;-33.135;2004-05-02 20:00:00;0.04;4.47;17444.4;MOVE
4;650;29;-1.894;-33.21;2004-05-02 20:33:00;0.87;4.49;8897.64;MOVE
4;651;29;-1.92;-33.283;2004-05-02 21:06:00;1.69;4.35;8612.48;MOVE
4;652;29;-1.966;-33.401;2004-05-02 22:00:00;0.77;4.34;14075.7;MOVE
4;653;29;-1.981;-33.438;2004-05-02 22:16:00;0.42;4.62;4437.19;MOVE
4;654;29;-2.006;-33.501;2004-05-02 22:45:00;1.34;4.33;7532.75;MOVE
4;655;29;-2.02;-33.534;2004-05-02 23:00:00;0.64;4.43;3983.91;MOVE
4;656;29;-2.076;-33.662;2004-05-03 00:00:00;7.15;4.31;15527.2;MOVE
4;657;29;-2.097;-33.733;2004-05-03 00:32:00;2.28;4.29;8227.91;MOVE
4;658;29;-2.115;-33.786;2004-05-03 00:56:00;2.28;4.32;6220.17;MOVE
4;659;29;-2.17;-33.929;2004-05-03 02:00:00;1.41;4.43;17026.1;MOVE
4;660;29;-2.189;-33.975;2004-05-03 02:20:00;0.06;4.61;5530.69;MOVE
4;661;29;-2.224;-34.06;2004-05-03 03:00:00;0.02;4.26;10215;MOVE
4;662;29;-2.278;-34.191;2004-05-03 04:00:00;0.83;4.37;15745.2;MOVE
4;663;29;-2.329;-34.32;2004-05-03 05:00:00;0.17;4.28;15413.7;MOVE
4;664;29;-2.358;-34.394;2004-05-03 05:33:00;1.34;4.46;8831.32;MOVE
4;665;29;-2.381;-34.457;2004-05-03 06:00:00;0.23;4.6;7451.9;MOVE
4;666;29;-2.432;-34.595;2004-05-03 07:00:00;0.17;4.54;16346.6;MOVE
4;667;29;-2.458;-34.666;2004-05-03 07:30:00;0.07;4.67;8400.79;MOVE
4;668;29;-2.485;-34.74;2004-05-03 08:00:00;0.28;4.86;8751.84;MOVE
4;669;29;-2.508;-34.804;2004-05-03 08:26:00;0.5;4.84;7555.72;MOVE
4;670;29;-2.544;-34.907;2004-05-03 09:09:00;0.09;4.7;12122;MOVE
4;671;29;-2.576;-34.999;2004-05-03 09:46:00;0.25;4.87;10821.5;MOVE
4;672;29;-2.588;-35.034;2004-05-03 10:00:00;39.29;4.89;4110.47;MOVE
4;673;29;-2.659;-35.078;2004-05-03 11:00:00;55.11;2.58;9285.24;MOVE
4;674;29;-2.768;-35.031;2004-05-03 12:00:00;19.27;3.67;13196.7;MOVE
4;675;29;-2.895;-35.022;2004-05-03 13:00:00;30.31;3.93;14157.1;MOVE
4;676;29;-2.97;-35.059;2004-05-03 13:36:00;6.36;4.3;9296.86;MOVE
4;677;29;-3.02;-35.091;2004-05-03 14:00:00;26.09;4.58;6598.28;MOVE
4;678;29;-3.151;-35.106;2004-05-03 15:01:00;10.14;4.01;14661.4;MOVE
4;679;29;-3.278;-35.098;2004-05-03 16:00:00;0.88;4;14149.7;MOVE
4;680;29;-3.362;-35.094;2004-05-03 16:40:00;1.46;3.9;9350.92;MOVE
4;681;29;-3.403;-35.091;2004-05-03 17:00:00;3.5;3.81;4571.14;MOVE
4;682;29;-3.487;-35.09;2004-05-03 17:41:00;2.25;3.8;9341.03;MOVE
4;683;29;-3.526;-35.088;2004-05-03 18:00:00;0.72;3.81;4342.28;MOVE
4;684;29;-3.573;-35.085;2004-05-03 18:23:00;0.11;3.79;5236.76;MOVE
4;685;29;-3.649;-35.08;2004-05-03 19:00:00;0.53;3.81;8469.01;MOVE
4;686;29;-3.689;-35.077;2004-05-03 19:19:00;0.3;3.91;4460.24;MOVE
4;687;29;-3.775;-35.071;2004-05-03 20:00:00;1.36;3.9;9585.91;MOVE
4;688;29;-3.807;-35.068;2004-05-03 20:16:00;3.15;3.72;3573.77;MOVE
4;689;29;-3.885;-35.065;2004-05-03 20:53:00;0.05;3.91;8679.59;MOVE
4;690;29;-4.012;-35.06;2004-05-03 21:54:00;1.52;3.86;14132.6;MOVE
4;691;29;-4.09;-35.059;2004-05-03 22:32:00;0.25;3.8;8673.91;MOVE
4;692;29;-4.148;-35.058;2004-05-03 23:00:00;3.3;3.84;6450.26;MOVE
4;693;29;-4.268;-35.049;2004-05-04 00:00:00;16.14;3.72;13380.7;MOVE
4;694;29;-4.349;-35.066;2004-05-04 00:39:00;3.01;3.93;9201.92;MOVE
4;695;29;-4.394;-35.073;2004-05-04 01:00:00;8.02;4.02;5063.6;MOVE
4;696;29;-4.534;-35.075;2004-05-04 02:08:00;4.15;3.82;15568.9;MOVE
4;697;29;-4.637;-35.069;2004-05-04 03:00:00;5.43;3.68;11472.4;MOVE
4;698;29;-4.719;-35.072;2004-05-04 03:42:00;2.1;3.62;9124.04;MOVE
4;699;29;-4.753;-35.072;2004-05-04 04:00:00;0;3.5;3780.63;MOVE
4;700;29;-4.87;-35.072;2004-05-04 05:00:00;1.43;3.61;13009.8;MOVE
4;701;29;-4.91;-35.071;2004-05-04 05:21:00;7.36;3.53;4449.18;MOVE
4;702;29;-4.987;-35.079;2004-05-04 06:00:00;1.5;3.68;8607.75;MOVE
4;703;29;-5.01;-35.082;2004-05-04 06:13:00;5.02;3.31;2578.98;MOVE
4;704;29;-5.105;-35.086;2004-05-04 07:00:00;5.92;3.75;10572.8;MOVE
4;705;29;-5.219;-35.079;2004-05-04 07:56:00;3.55;3.78;12699.9;MOVE
4;706;29;-5.332;-35.065;2004-05-04 08:53:00;2.88;3.7;12660.3;MOVE
4;707;29;-5.414;-35.059;2004-05-04 09:40:00;2.16;3.24;9142.15;MOVE
4;708;29;-5.45;-35.055;2004-05-04 10:00:00;6.34;3.36;4027.43;MOVE
4;709;29;-5.55;-35.055;2004-05-04 11:00:00;6.17;3.09;11119.5;MOVE
4;710;29;-5.587;-35.059;2004-05-04 11:18:00;5.72;3.83;4137.96;MOVE
4;711;29;-5.606;-35.063;2004-05-04 11:37:00;10.36;1.89;2158.58;MOVE
4;712;29;-5.65;-35.081;2004-05-04 12:00:00;22.12;3.83;5282.5;MOVE
4;713;29;-5.742;-35.171;2004-05-04 13:00:00;0.18;3.97;14276.4;MOVE
4;714;29;-5.778;-35.206;2004-05-04 14:00:00;135.81;1.55;5569.37;MOVE
4;715;29;-5.778;-35.206;2004-05-04 15:00:00;0;0;0;MOVE
4;716;29;-5.778;-35.206;2004-05-04 16:00:00;0;0;0;MOVE
4;717;29;-5.778;-35.206;2004-05-04 16:33:00;0;0;0;MOVE
4;718;29;-5.778;-35.206;2004-05-04 20:39:00;0;0;0;MOVE
14;125;2;-1.976;-36.441;2004-07-14 00:00:00;4.39871;0.585734;2108.64;STOP
14;126;2;-1.974;-36.449;2004-07-14 00:27:00;36.4913;0.565694;916.424;STOP
14;127;2;-1.957;-36.463;2004-07-14 01:00:00;42.2652;1.23648;2448.23;STOP
14;128;2;-1.834;-36.457;2004-07-14 02:00:00;26.4826;3.80367;13693.2;STOP
14;129;2;-1.768;-36.42;2004-07-14 03:00:00;33.3609;2.33679;8412.43;STOP
14;130;2;-1.712;-36.424;2004-07-14 03:34:00;11.5072;3.06018;6242.77;STOP
14;131;2;-1.669;-36.436;2004-07-14 04:00:00;32.3486;3.182;4963.92;STOP
14;132;2;-1.576;-36.408;2004-07-14 05:00:00;34.9541;2.9998;10799.3;STOP
14;133;2;-1.561;-36.389;2004-07-14 05:14:00;25.1448;3.20372;2691.12;STOP
14;134;2;-1.539;-36.378;2004-07-14 05:28:00;59.4208;3.25575;2734.83;STOP
14;135;2;-1.491;-36.409;2004-07-14 06:00:00;38.4676;3.30888;6353.04;STOP
14;136;2;-1.467;-36.48;2004-07-14 07:06:00;100.351;2.10384;8331.2;STOP
14;137;2;-1.508;-36.486;2004-07-14 07:30:00;48.2858;3.19967;4607.52;STOP
14;138;2;-1.537;-36.53;2004-07-14 08:00:00;49.0168;3.25457;5858.22;STOP
14;139;3;-1.627;-36.542;2004-07-14 08:54:00;25.3393;3.11606;10096;MOVE
14;140;3;-1.652;-36.534;2004-07-14 09:08:00;1.79928;3.47455;2918.62;MOVE
14;141;3;-1.694;-36.522;2004-07-14 09:32:00;17.1389;3.37286;4856.91;MOVE
14;142;3;-1.742;-36.523;2004-07-14 10:00:00;11.753;3.17769;5338.51;MOVE
14;143;3;-1.829;-36.543;2004-07-14 11:00:00;4.20035;2.75724;9926.05;MOVE
14;144;3;-1.855;-36.547;2004-07-14 11:16:00;20.4055;3.04692;2925.05;MOVE
14;145;3;-1.918;-36.534;2004-07-14 12:00:00;8.93298;2.70936;7152.71;MOVE
14;146;3;-1.981;-36.531;2004-07-14 13:05:00;41.0802;1.79826;7013.21;MOVE
14;147;4;-2.03;-36.484;2004-07-14 14:00:00;77.3785;2.28715;7547.58;STOP
14;148;4;-1.984;-36.408;2004-07-14 15:00:00;17.3914;2.74272;9873.78;STOP
14;149;4;-1.899;-36.333;2004-07-14 16:00:00;1.34516;3.50046;12601.6;STOP
14;150;4;-1.859;-36.296;2004-07-14 16:28:00;1.66932;3.60556;6057.35;STOP
14;151;4;-1.812;-36.255;2004-07-14 17:00:00;8.46044;3.61129;6933.67;STOP
14;152;4;-1.737;-36.167;2004-07-14 18:02:00;34.0999;3.45518;12853.3;STOP
14;153;4;-1.734;-36.14;2004-07-14 18:17:00;8.48778;3.35486;3019.37;STOP
14;154;4;-1.737;-36.06;2004-07-14 19:00:00;39.3631;3.44875;8897.77;STOP
14;155;4;-1.814;-35.973;2004-07-14 20:00:00;2.4084;3.58757;12915.2;STOP
14;156;4;-1.84;-35.946;2004-07-14 20:19:00;7.66287;3.65514;4166.86;STOP
14;157;4;-1.869;-35.923;2004-07-14 20:38:00;8.34947;3.60955;4114.88;STOP
14;158;4;-1.907;-35.901;2004-07-14 21:00:00;2.40183;3.69833;4881.79;STOP
14;159;4;-2.01;-35.847;2004-07-14 21:58:00;3.86081;3.71552;12930;STOP
14;160;4;-2.044;-35.832;2004-07-14 22:17:00;20.7932;3.62437;4131.78;STOP
14;161;4;-2.101;-35.829;2004-07-14 23:00:00;98.3943;2.46003;6346.87;STOP
14;162;4;-2.088;-35.967;2004-07-14 23:56:00;2.18934;4.58412;15402.6;STOP
14;163;4;-2.067;-36.125;2004-07-15 01:00:00;0.0900027;4.61246;17711.9;STOP
14;164;4;-2.054;-36.224;2004-07-15 01:40:00;1.77029;4.62323;11095.7;STOP
14;165;4;-2.049;-36.274;2004-07-15 02:00:00;12.0508;4.65328;5583.93;STOP
14;166;4;-2.065;-36.418;2004-07-15 03:00:00;3.78448;4.47232;16100.4;STOP
14;167;4;-2.075;-36.474;2004-07-15 03:24:00;3.56773;4.38987;6321.42;STOP
14;168;4;-2.085;-36.561;2004-07-15 04:00:00;148.189;4.50524;9731.32;STOP
14;169;4;-2.066;-36.537;2004-07-15 05:00:00;6.63251;0.945099;3402.35;STOP
14;170;4;-2.056;-36.527;2004-07-15 05:12:00;22.5206;2.18337;1572.03;STOP
14;171;4;-2.032;-36.469;2004-07-15 06:00:00;14.022;2.42217;6975.85;STOP
14;172;4;-1.995;-36.419;2004-07-15 06:42:00;10.9881;2.74354;6913.71;STOP
14;173;4;-1.983;-36.408;2004-07-15 07:00:00;12.0449;1.67558;1809.62;STOP
14;174;4;-1.966;-36.398;2004-07-15 07:10:00;9.89899;3.65462;2192.77;STOP
14;175;4;-1.926;-36.364;2004-07-15 08:00:00;177.854;1.94535;5836.06;STOP
14;176;4;-1.95;-36.386;2004-07-15 08:26:00;165.387;2.32006;3619.3;STOP
14;177;4;-1.916;-36.368;2004-07-15 08:45:00;15.4662;3.75195;4277.22;STOP
14;178;4;-1.898;-36.351;2004-07-15 09:00:00;12.3997;3.05815;2752.34;STOP
14;179;4;-1.878;-36.339;2004-07-15 09:18:00;0.286477;2.40103;2593.12;STOP
14;180;4;-1.819;-36.304;2004-07-15 10:00:00;7.06953;3.02658;7626.97;STOP
14;181;4;-1.788;-36.28;2004-07-15 10:28:00;0.300237;2.59437;4358.54;STOP
14;182;4;-1.742;-36.244;2004-07-15 11:00:00;59.078;3.38228;6493.98;STOP
14;183;5;-1.753;-36.156;2004-07-15 12:00:00;22.8934;2.738;9856.79;MOVE
14;184;5;-1.779;-36.111;2004-07-15 12:31:00;9.59232;3.10584;5776.87;MOVE
14;185;5;-1.803;-36.082;2004-07-15 13:00:00;11.5485;2.40489;4184.5;MOVE
14;186;5;-1.88;-36.02;2004-07-15 14:00:00;21.9103;3.05287;10990.3;MOVE
14;187;5;-1.894;-35.995;2004-07-15 14:19:00;50.1315;2.79365;3184.76;MOVE
14;188;6;-1.91;-35.992;2004-07-15 15:00:00;27.5472;0.735808;1810.09;STOP
14;189;6;-1.956;-36.006;2004-07-15 16:00:00;5.61758;1.4851;5346.36;STOP
14;190;6;-1.981;-36.011;2004-07-15 16:17:00;12.4791;2.77928;2834.86;STOP
14;191;6;-2.03;-36.01;2004-07-15 17:00:00;48.0168;2.11228;5449.68;STOP
14;192;6;-2.06;-36.042;2004-07-15 17:47:00;111.705;1.72898;4875.74;STOP
14;193;6;-2.032;-36.053;2004-07-15 18:00:00;2.50123;4.28823;3344.82;STOP
14;194;6;-1.898;-36.099;2004-07-15 19:00:00;0.0239031;4.37573;15752.6;STOP
14;195;6;-1.834;-36.121;2004-07-15 19:30:00;1.94988;4.18043;7524.77;STOP
14;196;6;-1.785;-36.136;2004-07-15 19:54:00;0.807144;3.95687;5697.89;STOP
14;197;6;-1.644;-36.177;2004-07-15 21:00:00;0.0488825;4.12305;16327.3;STOP
14;198;6;-1.575;-36.197;2004-07-15 21:33:00;1.23308;4.03435;7988.01;STOP
14;199;6;-1.515;-36.213;2004-07-15 22:00:00;2.71871;4.26214;6904.67;STOP
14;200;6;-1.493;-36.22;2004-07-15 22:11:00;2.26166;3.88947;2567.05;STOP
14;201;6;-1.384;-36.25;2004-07-15 23:00:00;0.959704;4.27573;12570.7;STOP
14;202;6;-1.309;-36.272;2004-07-15 23:36:00;58.3354;4.02353;8690.82;STOP
14;203;6;-1.299;-36.263;2004-07-16 00:00:00;125.918;1.03875;1495.8;STOP
14;204;6;-1.313;-36.26;2004-07-16 01:00:00;65.2249;0.442236;1592.05;STOP
14;205;6;-1.316;-36.264;2004-07-16 01:19:00;7.81529;0.487615;555.881;STOP
14;206;6;-1.321;-36.273;2004-07-16 02:00:00;1.20183;0.465281;1144.59;STOP
14;207;6;-1.328;-36.285;2004-07-16 03:00:00;96.2939;0.429017;1544.46;STOP
14;208;6;-1.319;-36.289;2004-07-16 03:12:00;96.3701;1.52097;1095.09;STOP
14;209;6;-1.355;-36.273;2004-07-16 04:00:00;36.4932;2.37069;6116.39;STOP
14;210;6;-1.439;-36.259;2004-07-16 04:51:00;3.6717;3.09449;9469.14;STOP
14;211;6;-1.469;-36.252;2004-07-16 05:05:00;8.53977;4.07785;3425.4;STOP
14;212;6;-1.581;-36.243;2004-07-16 06:00:00;0.846079;3.78604;12493.9;STOP
14;213;6;-1.623;-36.239;2004-07-16 06:21:00;5.13319;3.72326;4691.3;STOP
