tid;gid;sid;latitude;longitude;time;direction_inference;speed_inference_m_s;distance_inference_m;label
1;35;1;-3.117;-34.916;2004-04-16 14:48:00;0.47;4.67;13455;MOVE
1;36;1;-3.087;-34.916;2004-04-16 15:00:00;1.51;4.63;3335.85;MOVE
1;37;1;-2.935;-34.912;2004-04-16 16:00:00;0.4;4.7;16907.5;MOVE
1;38;1;-2.845;-34.909;2004-04-16 16:36:00;0.97;4.64;10013.1;MOVE
1;39;1;-2.784;-34.908;2004-04-16 17:00:00;0.17;4.71;6783.8;MOVE
1;40;1;-2.629;-34.905;2004-04-16 18:01:00;5.74;4.71;17238.4;MOVE
1;41;1;-2.592;-34.908;2004-04-16 18:15:00;0.72;4.91;4127.69;MOVE
1;42;1;-2.475;-34.916;2004-04-16 19:00:00;0.01;4.83;13040.1;MOVE
1;43;1;-2.373;-34.923;2004-04-16 19:40:00;0.56;4.74;11368.5;MOVE
1;44;1;-2.322;-34.926;2004-04-16 20:00:00;2.06;4.73;5680.73;MOVE
1;45;1;-2.278;-34.927;2004-04-16 20:18:00;1.82;4.53;4893.84;MOVE
1;46;1;-2.168;-34.933;2004-04-16 21:00:00;0.7;4.86;12249.6;MOVE
1;47;1;-2.026;-34.939;2004-04-16 21:56:00;6.98;4.7;15803.8;MOVE
1;48;1;-1.888;-34.928;2004-04-16 22:53:00;7.62;4.5;15393.5;MOVE
1;49;1;-1.72;-34.937;2004-04-17 00:00:00;3.95;4.65;18707.5;MOVE
1;50;1;-1.655;-34.945;2004-04-17 00:26:00;12.66;4.67;7282.16;MOVE
1;51;1;-1.574;-34.937;2004-04-17 01:00:00;0.13;4.44;9050.58;MOVE
1;52;1;-1.429;-34.923;2004-04-17 02:00:00;2.71;4.5;16198.2;MOVE
1;53;1;-1.327;-34.918;2004-04-17 02:42:00;0.14;4.51;11355.5;MOVE
1;54;1;-1.284;-34.916;2004-04-17 03:00:00;4.87;4.43;4786.55;MOVE
1;55;1;-1.206;-34.919;2004-04-17 03:34:00;5.78;4.25;8679.61;MOVE
1;56;1;-1.142;-34.915;2004-04-17 04:00:00;4.81;4.57;7130.36;MOVE
1;57;1;-1.003;-34.918;2004-04-17 05:00:00;3.28;4.29;15459.7;MOVE
1;58;1;-0.965;-34.921;2004-04-17 05:18:00;2.71;3.92;4238.55;MOVE
1;59;1;-0.87;-34.924;2004-04-17 06:00:00;1.39;4.19;10568.8;MOVE
1;60;1;-0.732;-34.925;2004-04-17 07:00:00;2.1;4.26;15345.3;MOVE
1;61;1;-0.698;-34.924;2004-04-17 07:16:00;0.03;3.94;3782.26;MOVE
1;62;1;-0.594;-34.921;2004-04-17 08:00:00;0.64;4.38;11569.1;MOVE
1;63;1;-0.569;-34.92;2004-04-17 08:12:00;1.77;3.86;2782.1;MOVE
1;64;1;-0.459;-34.919;2004-04-17 09:00:00;1.57;4.25;12232;MOVE
1;65;1;-0.322;-34.914;2004-04-17 10:00:00;0.26;4.23;15243.8;MOVE
1;66;1;-0.249;-34.911;2004-04-17 10:33:00;0.37;4.1;8124.08;MOVE
1;67;1;-0.186;-34.908;2004-04-17 11:00:00;87.27;4.33;7013.22;MOVE
1;68;1;-0.186;-34.906;2004-04-17 11:15:00;90;0.25;222.39;MOVE
1;69;1;-0.099;-34.906;2004-04-17 12:00:00;2.66;3.58;9673.96;MOVE
1;70;1;0.03;-34.9;2004-04-17 12:58:00;1.39;4.13;14359.7;MOVE
1;71;1;0.171;-34.89;2004-04-17 14:00:00;3.43;4.23;15717.9;MOVE
1;72;1;0.263;-34.889;2004-04-17 14:41:00;1.95;4.16;10230.5;MOVE
1;73;1;0.306;-34.89;2004-04-17 15:00:00;0.92;4.2;4782.67;MOVE
1;74;1;0.444;-34.891;2004-04-17 16:00:00;1.71;4.26;15345.3;MOVE
1;75;1;0.498;-34.893;2004-04-17 16:24:00;1.44;4.17;6008.64;MOVE
1;76;1;0.582;-34.894;2004-04-17 17:00:00;0.75;4.32;9341.04;MOVE
1;77;1;0.662;-34.896;2004-04-17 17:35:00;1.43;4.24;8898.37;MOVE
1;78;2;0.725;-34.896;2004-04-17 18:04:00;1.68;4.03;7005.28;STOP
1;79;2;0.861;-34.9;2004-04-17 19:00:00;3.84;4.5;15129;STOP
1;80;2;0.892;-34.903;2004-04-17 19:14:00;4.38;4.12;3463.14;STOP
1;81;2;0.992;-34.905;2004-04-17 19:56:00;1.15;4.41;11121.7;STOP
1;82;2;1.137;-34.905;2004-04-17 20:57:00;15.84;4.41;16123.3;STOP
1;83;2;1.211;-34.926;2004-04-17 21:35:00;12.46;3.75;8553.21;STOP
1;84;2;1.263;-34.954;2004-04-17 22:00:00;2.57;4.38;6566.75;STOP
1;85;2;1.346;-34.994;2004-04-17 22:40:00;47.28;4.27;10244.5;STOP
1;86;2;1.357;-35.03;2004-04-17 23:00:00;67.03;3.49;4184.65;STOP
1;87;2;1.283;-35.092;2004-04-17 23:55:00;63.09;3.25;10733.6;STOP
1;88;2;1.18;-35.048;2004-04-18 00:47:00;0.83;3.99;12453.9;STOP
1;89;2;1.153;-35.036;2004-04-18 01:00:00;1.5;4.21;3285.32;STOP
1;90;2;1.069;-34.996;2004-04-18 01:44:00;1.79;3.92;10345;STOP
1;91;2;1.036;-34.979;2004-04-18 02:00:00;6.45;4.3;4127.57;STOP
1;92;2;0.986;-34.96;2004-04-18 02:25:00;0.43;3.97;5947.51;STOP
1;93;2;0.916;-34.934;2004-04-18 03:00:00;6.34;3.95;8303.08;STOP
1;94;2;0.872;-34.923;2004-04-18 03:22:00;24.16;3.82;5043.12;STOP
1;95;2;0.811;-34.875;2004-04-18 04:00:00;24.87;3.79;8630.69;STOP
1;96;2;0.747;-34.749;2004-04-18 05:05:00;24.78;4.03;15713.2;STOP
1;97;2;0.709;-34.719;2004-04-18 06:07:00;54.89;1.45;5383.32;STOP
1;98;2;0.71;-34.701;2004-04-18 07:00:00;82.25;0.63;2004.44;STOP
1;99;2;0.76;-34.697;2004-04-18 08:00:00;25.5;1.55;5577.51;STOP
1;100;2;0.794;-34.71;2004-04-18 08:23:00;29.84;2.93;4047.51;STOP
1;101;2;0.845;-34.702;2004-04-18 09:00:00;13;2.59;5740.27;STOP
1;102;2;0.901;-34.706;2004-04-18 09:42:00;28.05;2.48;6242.78;STOP
1;103;2;0.919;-34.698;2004-04-18 10:00:00;23.96;2.03;2190.24;STOP
1;104;2;0.932;-34.698;2004-04-18 10:11:00;3.72;2.19;1445.53;STOP
1;105;2;1.009;-34.693;2004-04-18 11:00:00;12.37;2.92;8580.04;STOP
1;106;2;1.101;-34.707;2004-04-18 11:49:00;1.65;3.52;10347.7;STOP
1;107;2;1.112;-34.709;2004-04-18 12:00:00;6.49;1.88;1243.19;STOP
1;108;2;1.165;-34.725;2004-04-18 12:41:00;5.82;2.5;6155.92;STOP
1;109;2;1.189;-34.735;2004-04-18 13:00:00;4.21;2.54;2890.98;STOP
1;110;2;1.274;-34.778;2004-04-18 14:00:00;69.75;2.94;10591.7;STOP
1;111;2;1.271;-34.804;2004-04-18 14:19:00;28.55;2.55;2909.54;STOP
1;112;2;1.233;-34.858;2004-04-18 15:00:00;86.63;2.98;7341.06;STOP
1;113;2;1.212;-34.845;2004-04-18 15:10:00;0.33;4.58;2746.14;STOP
1;114;3;1.104;-34.779;2004-04-18 16:00:00;17.39;4.69;14073.2;MOVE
1;115;3;1.064;-34.769;2004-04-18 16:16:00;2.63;4.78;4584.64;MOVE
1;116;3;0.955;-34.747;2004-04-18 17:00:00;22.62;4.68;12364.6;MOVE
1;117;4;0.844;-34.769;2004-04-18 17:50:00;6.26;4.19;12582.7;STOP
1;118;4;0.682;-34.82;2004-04-18 19:00:00;2.73;4.5;18885;STOP
1;119;4;0.625;-34.835;2004-04-18 19:23:00;0.95;4.75;6553.87;STOP
1;120;4;0.536;-34.86;2004-04-18 20:00:00;1.65;4.63;10279.3;STOP
1;121;4;0.444;-34.883;2004-04-18 20:39:00;1.31;4.51;10544.8;STOP
1;122;4;0.393;-34.897;2004-04-18 21:00:00;3.66;4.67;5880.72;STOP
1;123;4;0.364;-34.903;2004-04-18 21:12:00;44.62;4.57;3292.94;STOP
1;124;4;0.318;-34.972;2004-04-18 22:00:00;76.27;3.2;9221.02;STOP
1;125;4;0.352;-35.009;2004-04-18 22:22:00;6.54;4.23;5587.42;STOP
1;126;4;0.419;-35.067;2004-04-18 23:00:00;71.85;4.32;9853.68;STOP
1;127;4;0.459;-35.043;2004-04-18 23:37:00;22.65;2.34;5186.94;STOP
1;128;4;0.487;-35.005;2004-04-19 00:00:00;0.32;3.8;5248.47;STOP
1;129;4;0.528;-34.95;2004-04-19 00:33:00;0.99;3.85;7627.81;STOP
1;130;4;0.562;-34.906;2004-04-19 01:00:00;0.82;3.82;6182.9;STOP
1;131;4;0.58;-34.882;2004-04-19 01:16:00;0.13;3.47;3335.74;STOP
1;132;4;0.635;-34.809;2004-04-19 02:00:00;0.13;3.85;10162.9;STOP
1;133;4;0.65;-34.789;2004-04-19 02:13:00;3.04;3.56;2779.76;STOP
1;134;4;0.715;-34.692;2004-04-19 03:09:00;20.19;3.86;12983;STOP
1;135;4;0.788;-34.639;2004-04-19 04:00:00;97.38;3.28;10030.7;STOP
1;136;4;0.771;-34.621;2004-04-19 04:48:00;43.36;0.96;2752.92;STOP
1;137;4;0.771;-34.62;2004-04-19 05:00:00;33.69;0.15;111.18;STOP
1;138;4;0.781;-34.605;2004-04-19 05:49:00;78.69;0.68;2004.47;STOP
1;139;4;0.78;-34.604;2004-04-19 06:00:00;12.26;0.24;157.25;STOP
1;140;4;0.771;-34.59;2004-04-19 07:00:00;35.23;0.51;1850.53;STOP
1;141;4;0.729;-34.573;2004-04-19 08:01:00;34.17;1.38;5038.19;STOP
1;142;4;0.622;-34.596;2004-04-19 09:00:00;0.86;3.44;12169.6;STOP
1;143;4;0.596;-34.602;2004-04-19 09:25:00;10.2;1.98;2967.04;STOP
1;144;4;0.555;-34.604;2004-04-19 09:48:00;8.52;3.31;4564.41;STOP
1;145;4;0.545;-34.606;2004-04-19 10:00:00;10.89;1.57;1133.97;STOP
1;146;4;0.447;-34.646;2004-04-19 11:03:00;18.76;3.11;11769.8;STOP
1;147;4;0.364;-34.651;2004-04-19 12:00:00;17.41;2.7;9245.91;STOP
1;148;4;0.343;-34.659;2004-04-19 12:14:00;5.84;2.97;2498.79;STOP
1;149;4;0.261;-34.681;2004-04-19 13:00:00;103.96;3.42;9440.43;STOP
1;150;4;0.297;-34.746;2004-04-19 13:52:00;30.76;2.65;8262.09;STOP
1;151;4;0.369;-34.788;2004-04-19 15:00:00;131.82;2.27;9268.58;STOP
1;152;4;0.36;-34.744;2004-04-19 16:00:00;0.72;1.39;4993.78;STOP
1;153;5;0.333;-34.603;2004-04-19 17:00:00;52.19;4.43;15963.1;MOVE
1;154;5;0.399;-34.528;2004-04-19 17:42:00;47.14;4.41;11108.8;MOVE
1;155;6;0.437;-34.527;2004-04-19 18:00:00;40.17;3.91;4226.87;STOP
1;156;6;0.492;-34.571;2004-04-19 18:29:00;71.9;4.5;7831.84;STOP
1;157;6;0.471;-34.627;2004-04-19 19:00:00;24.34;3.58;6650.14;STOP
1;158;6;0.479;-34.748;2004-04-19 20:03:00;24.69;3.57;13483.5;STOP
1;159;6;0.511;-34.807;2004-04-19 20:31:00;41.8;4.44;7463.11;STOP
1;160;6;0.502;-34.845;2004-04-19 20:49:00;23.98;4.02;4342.14;STOP
1;161;6;0.486;-34.866;2004-04-19 21:00:00;4.94;4.45;2935.56;STOP
1;162;6;0.422;-34.967;2004-04-19 22:00:00;81.87;3.69;13295.3;STOP
1;163;6;0.463;-35.002;2004-04-19 22:23:00;0.44;4.34;5994.15;STOP
1;164;6;0.532;-35.06;2004-04-19 23:00:00;29.87;4.51;10022.8;STOP
1;165;6;0.649;-35.081;2004-04-19 23:52:00;117.18;4.24;13217.7;STOP
11;846;16;1.199;-36.827;2004-08-22 00:00:00;1.20352;2.65327;9551.77;STOP
11;847;16;1.159;-36.781;2004-08-22 00:40:00;22.4259;2.82396;6777.51;STOP
11;848;16;1.145;-36.774;2004-08-22 01:00:00;14.0362;1.45034;1740.41;STOP
11;849;16;1.089;-36.726;2004-08-22 02:09:00;13.5611;1.98084;8200.67;STOP
11;850;16;1.05;-36.672;2004-08-22 03:00:00;5.72872;2.42024;7405.94;STOP
11;851;16;1.003;-36.619;2004-08-22 04:00:00;4.06223;2.18781;7876.1;STOP
11;852;16;0.97;-36.576;2004-08-22 04:31:00;5.30841;3.24009;6026.57;STOP
11;853;16;0.953;-36.549;2004-08-22 05:00:00;4.92113;2.03876;3547.44;STOP
11;854;16;0.897;-36.475;2004-08-22 06:00:00;29.6855;2.86615;10318.1;STOP
11;855;16;0.894;-36.452;2004-08-22 06:15:00;27.2637;2.86537;2578.84;STOP
11;856;16;0.858;-36.4;2004-08-22 07:00:00;74.9315;2.60446;7032.03;STOP
11;857;16;0.869;-36.387;2004-08-22 07:16:00;45.867;1.97235;1893.46;STOP
11;858;16;0.862;-36.316;2004-08-22 07:53:00;0.963824;3.57307;7932.22;STOP
11;859;16;0.854;-36.218;2004-08-22 08:45:00;12.797;3.50389;10932.1;STOP
11;860;16;0.857;-36.197;2004-08-22 08:59:00;84.2558;2.80779;2358.54;STOP
11;861;16;0.953;-36.201;2004-08-22 09:42:00;3.71816;4.14107;10684;STOP
11;862;16;0.996;-36.2;2004-08-22 10:00:00;1.74147;4.4284;4782.67;STOP
11;863;16;1.136;-36.201;2004-08-22 11:00:00;0.409249;4.32436;15567.7;STOP
11;864;16;1.195;-36.201;2004-08-22 11:26:00;0;4.20545;6560.5;STOP
11;865;16;1.276;-36.201;2004-08-22 12:00:00;1.63658;4.41509;9006.79;STOP
11;866;16;1.416;-36.205;2004-08-22 13:00:00;6.12859;4.32601;15573.6;STOP
11;867;16;1.438;-36.208;2004-08-22 13:10:00;2.92117;4.11486;2468.91;STOP
11;868;16;1.556;-36.218;2004-08-22 14:00:00;2.76897;4.38933;13168;STOP
11;869;16;1.694;-36.223;2004-08-22 15:00:00;0.731344;4.26527;15355;STOP
11;870;16;1.796;-36.228;2004-08-22 15:45:00;1.12169;4.20574;11355.5;STOP
11;871;16;1.83;-36.229;2004-08-22 16:00:00;165.321;4.20251;3782.26;STOP
11;872;16;1.817;-36.232;2004-08-22 17:00:00;95.4403;0.41208;1483.49;STOP
11;873;16;1.819;-36.238;2004-08-22 17:24:00;4.39871;0.488153;702.94;STOP
11;874;16;1.822;-36.25;2004-08-22 18:00:00;2.72631;0.636459;1374.75;STOP
11;875;16;1.826;-36.27;2004-08-22 19:00:00;45;0.629677;2266.84;STOP
11;876;16;1.832;-36.274;2004-08-22 19:54:00;145.546;0.247442;801.712;STOP
11;877;16;1.757;-36.275;2004-08-22 20:45:00;15.6256;2.72561;8340.36;STOP
11;878;16;1.74;-36.28;2004-08-22 21:00:00;1.0394;2.18923;1970.31;STOP
11;879;16;1.689;-36.294;2004-08-22 21:32:00;15.8348;3.06278;5880.54;STOP
11;880;16;1.651;-36.317;2004-08-22 22:00:00;32.3307;2.93961;4938.55;STOP
11;881;16;1.601;-36.316;2004-08-22 22:29:00;21.2821;3.19589;5560.86;STOP
11;882;16;1.541;-36.338;2004-08-22 23:00:00;13.2803;3.82028;7105.73;STOP
11;883;16;1.444;-36.402;2004-08-23 00:03:00;45.9454;3.41819;12920.7;STOP
11;884;16;1.417;-36.396;2004-08-23 00:17:00;26.4906;3.66126;3075.45;STOP
11;885;16;1.359;-36.349;2004-08-23 01:00:00;24.088;3.21706;8300.02;STOP
11;886;16;1.254;-36.321;2004-08-23 01:55:00;11.7807;3.66159;12083.3;STOP
11;887;16;1.145;-36.315;2004-08-23 03:00:00;15.8311;3.11246;12138.6;STOP
11;888;16;1.065;-36.333;2004-08-23 04:00:00;14.1878;2.53275;9117.9;STOP
11;889;16;1.027;-36.332;2004-08-23 04:31:00;14.606;2.27251;4226.87;STOP
11;890;16;0.982;-36.319;2004-08-23 05:00:00;42.6785;2.99329;5208.33;STOP
11;891;16;0.922;-36.349;2004-08-23 05:46:00;23.5523;2.70253;7458.98;STOP
11;892;16;0.903;-36.35;2004-08-23 06:00:00;33.9765;2.5186;2115.63;STOP
11;893;16;0.853;-36.32;2004-08-23 07:00:00;56.3525;1.80098;6483.52;STOP
11;894;17;0.85;-36.256;2004-08-23 07:30:00;0.081213;3.9575;7123.5;MOVE
11;895;17;0.847;-36.19;2004-08-23 08:00:00;1.12883;4.08091;7345.64;MOVE
11;896;17;0.844;-36.144;2004-08-23 08:22:00;1.82224;3.88279;5125.28;MOVE
11;897;17;0.843;-36.114;2004-08-23 08:36:00;2.32724;3.97302;3337.34;MOVE
11;898;17;0.839;-36.06;2004-08-23 09:00:00;1.85045;4.18079;6020.33;MOVE
11;899;17;0.836;-35.988;2004-08-23 09:32:00;0.340367;4.17298;8012.13;MOVE
11;900;18;0.833;-35.925;2004-08-23 10:00:00;52.49;4.17409;7012.48;STOP
11;901;18;0.846;-35.914;2004-08-23 10:10:00;40.2364;3.15583;1893.5;STOP
11;902;18;0.963;-35.914;2004-08-23 11:00:00;7.12502;4.3366;13009.8;STOP
11;903;18;0.987;-35.917;2004-08-23 11:11:00;8.60647;4.07491;2689.44;STOP
11;904;18;1.103;-35.914;2004-08-23 12:00:00;2.24994;4.38875;12902.9;STOP
11;905;18;1.195;-35.908;2004-08-23 12:41:00;3.17983;4.16734;10251.7;STOP
11;906;18;1.228;-35.904;2004-08-23 12:55:00;3.50028;4.40033;3696.28;STOP
11;907;18;1.379;-35.895;2004-08-23 14:00:00;0.288814;4.31288;16820.2;STOP
11;908;18;1.434;-35.892;2004-08-23 14:24:00;1.01254;4.25334;6124.81;STOP
11;909;18;1.517;-35.886;2004-08-23 15:00:00;0.558337;4.28391;9253.25;STOP
11;910;18;1.597;-35.881;2004-08-23 15:35:00;4.53118;4.24426;8912.94;STOP
11;911;18;1.657;-35.882;2004-08-23 16:00:00;0.164605;4.44841;6672.62;STOP
11;912;18;1.802;-35.884;2004-08-23 17:00:00;0.790236;4.47911;16124.8;STOP
11;913;18;1.833;-35.884;2004-08-23 17:14:00;65.2249;4.10362;3447.04;STOP
11;914;18;1.839;-35.897;2004-08-23 18:00:00;2.97373;0.576593;1591.4;STOP
11;915;18;1.843;-35.907;2004-08-23 18:34:00;23.1986;0.586801;1197.07;STOP
11;916;18;1.849;-35.913;2004-08-23 19:00:00;12.9946;0.604664;943.275;STOP
11;917;18;1.854;-35.921;2004-08-23 19:31:00;1.68468;0.563773;1048.62;STOP
11;918;18;1.862;-35.933;2004-08-23 20:08:00;10.4915;0.722114;1603.09;STOP
11;919;18;1.865;-35.94;2004-08-23 20:32:00;127.235;0.587817;846.457;STOP
11;920;18;1.833;-35.932;2004-08-23 21:00:00;1.90915;2.18312;3667.64;STOP
11;921;18;1.819;-35.928;2004-08-23 21:14:00;25.8716;1.92733;1618.96;STOP
11;922;18;1.739;-35.942;2004-08-23 22:00:00;7.42778;3.27198;9030.65;STOP
11;923;18;1.723;-35.947;2004-08-23 22:15:00;7.78734;2.07099;1863.89;STOP
11;924;18;1.634;-35.962;2004-08-23 23:00:00;2.96212;3.71696;10035.8;STOP
11;925;18;1.535;-35.984;2004-08-23 23:54:00;3.64335;3.48044;11276.6;STOP
11;926;18;1.435;-36.013;2004-08-24 01:00:00;19.3655;2.92357;11577.3;STOP
11;927;18;1.414;-36.028;2004-08-24 01:33:00;20.2826;1.44914;2869.31;STOP
11;928;18;1.381;-36.037;2004-08-24 02:00:00;10.2082;2.34776;3803.37;STOP
11;929;18;1.297;-36.077;2004-08-24 03:00:00;8.7641;2.87355;10344.8;STOP
11;930;18;1.197;-36.107;2004-08-24 04:08:00;9.86581;2.84531;11608.9;STOP
11;931;18;1.107;-36.152;2004-08-24 05:00:00;0.814577;3.586;11188.3;STOP
11;932;18;1.022;-36.193;2004-08-24 05:57:00;151.83;3.06822;10493.3;STOP
11;933;18;1.093;-36.196;2004-08-24 06:59:00;155.101;2.12416;7901.88;STOP
11;934;18;0.977;-36.244;2004-08-24 08:00:00;72.8687;3.81392;13958.9;STOP
11;935;18;0.929;-36.186;2004-08-24 08:47:00;39.6107;2.96835;8370.75;STOP
11;936;18;0.929;-36.173;2004-08-24 09:00:00;9.68879;1.85301;1445.34;STOP
11;937;18;0.936;-36.132;2004-08-24 09:20:00;3.88165;3.85364;4624.37;STOP
11;938;18;0.95;-36.074;2004-08-24 09:49:00;0.0747011;3.81246;6633.68;STOP
11;939;18;0.956;-36.049;2004-08-24 10:00:00;1.83644;4.33097;2858.44;STOP
11;940;18;0.982;-35.923;2004-08-24 11:00:00;68.2314;3.97327;14303.8;STOP
11;941;18;1.111;-35.9;2004-08-24 12:00:00;3.47678;4.0473;14570.3;STOP
11;942;18;1.154;-35.895;2004-08-24 12:20:00;0.361437;4.01132;4813.58;STOP
11;943;18;1.245;-35.885;2004-08-24 13:00:00;2.48219;4.24151;10179.6;STOP
11;944;18;1.396;-35.875;2004-08-24 14:08:00;2.83405;4.12431;16827.2;STOP
11;945;18;1.516;-35.873;2004-08-24 15:00:00;0.954841;4.27732;13345.2;STOP
11;946;18;1.568;-35.873;2004-08-24 15:23:00;0;4.18995;5782.14;STOP
11;947;18;1.654;-35.873;2004-08-24 16:00:00;1.21029;4.30755;9562.76;STOP
11;948;18;1.796;-35.87;2004-08-24 17:00:00;0.649305;4.387;15793.2;STOP
11;949;18;1.95;-35.865;2004-08-24 18:09:00;178.493;4.13841;17133;STOP
11;950;18;1.933;-35.866;2004-08-24 19:06:00;150.068;0.553678;1893.58;STOP
11;951;18;1.943;-35.871;2004-08-24 19:48:00;8.1301;0.493276;1243.05;STOP
11;952;18;1.946;-35.872;2004-08-24 20:00:00;15.2551;0.488346;351.609;STOP
11;953;18;1.958;-35.88;2004-08-24 20:49:00;11.3099;0.545371;1603.39;STOP
11;954;18;1.96;-35.882;2004-08-24 21:00:00;102.265;0.476386;314.415;STOP
11;955;18;1.932;-35.9;2004-08-24 22:00:00;15.8077;1.02797;3700.68;STOP
11;956;18;1.84;-35.928;2004-08-24 23:00:00;7.41358;2.97021;10692.7;STOP
11;957;18;1.798;-35.947;2004-08-24 23:29:00;92.224;2.94563;5125.39;STOP
11;958;18;1.799;-35.949;2004-08-24 23:44:00;96.5819;0.276157;248.541;STOP
11;959;18;1.777;-35.957;2004-08-25 00:00:00;0.9575;2.71131;2602.86;STOP
11;960;18;1.69;-35.987;2004-08-25 01:08:00;8.35582;2.50796;10232.5;STOP
11;961;18;1.621;-36;2004-08-25 02:00:00;4.08784;2.50235;7807.32;STOP
11;962;18;1.517;-36.012;2004-08-25 03:00:00;4.72799;3.23359;11640.9;STOP
11;963;18;1.442;-36.027;2004-08-25 04:00:00;13.7294;2.36241;8504.67;STOP
11;964;18;1.371;-36.024;2004-08-25 05:00:00;33.221;2.19497;7901.88;STOP
11;965;18;1.319;-36.055;2004-08-25 05:36:00;12.9826;3.11628;6731.17;STOP
11;966;18;1.291;-36.064;2004-08-25 06:00:00;3.21862;2.27101;3270.26;STOP
11;967;18;1.226;-36.089;2004-08-25 06:42:00;18.4349;3.07285;7743.59;STOP
11;968;18;1.209;-36.103;2004-08-25 07:00:00;7.6805;2.26721;2448.59;STOP
11;969;18;1.145;-36.172;2004-08-25 07:48:00;24.9039;3.63318;10463.5;STOP
11;970;18;1.123;-36.181;2004-08-25 08:00:00;41.1859;3.67083;2643;STOP
11;971;18;1.117;-36.193;2004-08-25 08:16:00;68.4047;1.55376;1491.61;STOP
11;972;18;1.048;-36.187;2004-08-25 09:00:00;9.93948;2.91719;7701.39;STOP
11;973;18;1.002;-36.191;2004-08-25 09:22:00;116.969;3.88959;5134.26;STOP
11;974;18;1.05;-36.268;2004-08-25 10:00:00;11.9382;4.42465;10088.2;STOP
11;975;18;1.125;-36.346;2004-08-25 10:43:00;0.666608;4.66321;12031.1;STOP
11;976;18;1.156;-36.379;2004-08-25 11:00:00;0.629599;4.93533;5034.03;STOP
11;977;18;1.258;-36.49;2004-08-25 11:58:00;21.3984;4.81621;16760.4;STOP
11;978;18;1.385;-36.552;2004-08-25 13:00:00;28.1422;4.22417;15713.9;STOP
11;979;18;1.493;-36.548;2004-08-25 13:46:00;5.58933;4.35409;12017.3;STOP
11;980;18;1.526;-36.55;2004-08-25 14:00:00;2.43791;4.37638;3676.16;STOP
