tid;gid;sid;latitude;longitude;time;direction_inference;speed_inference_m_s;distance_inference_m;label
7;292;6;-2.901;-29.596;2004-08-06 22:00:00;1.45115;2.77159;9977.72;STOP
7;293;6;-2.926;-29.589;2004-08-06 22:26:00;4.64031;1.85033;2886.52;STOP
7;294;6;-2.972;-29.572;2004-08-06 23:00:00;9.56944;2.67266;5452.22;STOP
7;295;6;-3.009;-29.565;2004-08-06 23:36:00;11.3548;1.93842;4187;STOP
7;296;6;-3.046;-29.55;2004-08-07 00:00:00;5.75405;3.08234;4438.58;STOP
7;297;6;-3.128;-29.526;2004-08-07 01:00:00;5.93517;2.63873;9499.41;STOP
7;298;6;-3.15;-29.517;2004-08-07 01:16:00;0.772233;2.75261;2642.51;STOP
7;299;6;-3.211;-29.493;2004-08-07 02:00:00;0.920746;2.76041;7287.49;STOP
7;300;6;-3.243;-29.481;2004-08-07 02:26:00;7.14343;2.43555;3799.46;STOP
7;301;6;-3.283;-29.46;2004-08-07 03:00:00;10.5539;2.46164;5021.74;STOP
7;302;6;-3.377;-29.431;2004-08-07 04:00:00;3.07931;3.03801;10936.8;STOP
7;303;6;-3.396;-29.424;2004-08-07 04:14:00;6.75537;2.67983;2251.06;STOP
7;304;6;-3.451;-29.396;2004-08-07 05:00:00;14.5543;2.48555;6860.11;STOP
7;305;6;-3.51;-29.383;2004-08-07 05:40:00;32.5741;2.79887;6717.29;STOP
7;306;6;-3.518;-29.375;2004-08-07 06:00:00;12.1715;1.04737;1256.84;STOP
7;307;6;-3.538;-29.344;2004-08-07 06:27:00;52.6869;2.52882;4096.69;STOP
7;308;6;-3.589;-29.34;2004-08-07 07:00:00;128.175;2.87287;5688.29;STOP
7;309;6;-3.573;-29.364;2004-08-07 07:29:00;7.44872;1.84081;3203.02;STOP
7;310;7;-3.538;-29.435;2004-08-07 08:02:00;23.4734;4.43856;8788.35;MOVE
7;311;7;-3.433;-29.524;2004-08-07 09:00:00;2.05142;4.39469;15293.5;MOVE
7;312;7;-3.367;-29.576;2004-08-07 09:36:00;0.939833;4.32256;9336.73;MOVE
7;313;7;-3.34;-29.598;2004-08-07 09:50:00;1.04848;4.60722;3870.07;MOVE
7;314;7;-3.261;-29.66;2004-08-07 10:32:00;1.42233;4.42841;11159.6;MOVE
7;315;7;-3.206;-29.701;2004-08-07 11:00:00;0.481851;4.5379;7623.67;MOVE
7;316;7;-3.177;-29.723;2004-08-07 11:15:00;0.85788;4.49474;4045.26;MOVE
7;317;7;-3.075;-29.798;2004-08-07 12:07:00;5.28856;4.5098;14070.6;MOVE
7;318;7;-2.962;-29.866;2004-08-07 13:00:00;4.66613;4.60983;14659.3;MOVE
7;319;7;-2.843;-29.925;2004-08-07 13:55:00;5.38724;4.4744;14765.5;MOVE
7;320;7;-2.697;-29.981;2004-08-07 15:00:00;6.94865;4.45772;17385.1;MOVE
7;321;7;-2.665;-29.989;2004-08-07 15:15:00;0.643746;4.07501;3667.51;MOVE
7;322;7;-2.56;-30.014;2004-08-07 16:00:00;0.208045;4.44488;12001.2;MOVE
7;323;7;-2.436;-30.044;2004-08-07 16:53:00;0.174476;4.46076;14185.2;MOVE
7;324;7;-2.281;-30.082;2004-08-07 18:00:00;2.61452;4.41412;17744.8;MOVE
7;325;7;-2.23;-30.097;2004-08-07 18:23:00;2.3533;4.28317;5910.77;MOVE
7;326;7;-2.142;-30.119;2004-08-07 19:00:00;1.23198;4.54319;10085.9;MOVE
7;327;7;-2.12;-30.124;2004-08-07 19:10:00;0.0208121;4.18098;2508.59;MOVE
7;328;7;-2.001;-30.151;2004-08-07 20:00:00;0.254646;4.5227;13568.1;MOVE
7;329;7;-1.884;-30.177;2004-08-07 20:49:00;2.00565;4.53293;13326.8;MOVE
7;330;7;-1.857;-30.184;2004-08-07 21:00:00;1.27113;4.69912;3101.42;MOVE
7;331;7;-1.717;-30.217;2004-08-07 22:00:00;4.38267;4.44264;15993.5;MOVE
7;332;7;-1.685;-30.222;2004-08-07 22:13:00;29.9159;4.61715;3601.37;MOVE
7;333;7;-1.583;-30.304;2004-08-07 23:06:00;6.77639;4.57553;14550.2;MOVE
7;334;7;-1.484;-30.405;2004-08-08 00:00:00;0.241753;4.85286;15723.2;MOVE
7;335;7;-1.398;-30.492;2004-08-08 00:49:00;0.331186;4.62601;13600.5;MOVE
7;336;7;-1.377;-30.513;2004-08-08 01:00:00;0.261623;5.00278;3301.84;MOVE
7;337;7;-1.267;-30.622;2004-08-08 02:00:00;1.0706;4.78254;17217.2;MOVE
7;338;7;-1.157;-30.727;2004-08-08 03:00:00;0.350103;4.69653;16907.5;MOVE
7;339;7;-1.068;-30.813;2004-08-08 03:48:00;0.290913;4.77793;13760.4;MOVE
7;340;7;-1.045;-30.835;2004-08-08 04:00:00;0.867871;4.91498;3538.79;MOVE
7;341;7;-0.934;-30.938;2004-08-08 05:00:00;0.808681;4.67686;16836.7;MOVE
7;342;7;-0.868;-31.001;2004-08-08 05:36:00;1.39409;4.69675;10145;MOVE
7;343;7;-0.824;-31.041;2004-08-08 06:00:00;0.861526;4.59153;6611.8;MOVE
7;344;7;-0.713;-31.145;2004-08-08 07:00:00;0.479347;4.69805;16913;MOVE
7;345;7;-0.624;-31.227;2004-08-08 07:48:00;4.28838;4.67222;13456;MOVE
7;346;8;-0.6;-31.246;2004-08-08 08:00:00;20.4286;4.7273;3403.65;STOP
7;347;8;-0.461;-31.291;2004-08-08 09:00:00;0.0601973;4.51273;16245.8;STOP
7;348;8;-0.399;-31.311;2004-08-08 09:26:00;1.4494;4.64352;7243.88;STOP
7;349;8;-0.321;-31.334;2004-08-08 10:00:00;0.483906;4.43255;9042.4;STOP
7;350;8;-0.202;-31.368;2004-08-08 10:51:00;0.187445;4.49728;13761.7;STOP
7;351;8;-0.081;-31.403;2004-08-08 11:43:00;0.566404;4.48915;14006.1;STOP
7;352;8;-0.041;-31.415;2004-08-08 12:00:00;0.265081;4.55258;4643.64;STOP
7;353;8;0.098;-31.456;2004-08-08 13:00:00;1.28163;4.47623;16114.4;STOP
7;354;8;0.17;-31.479;2004-08-08 13:31:00;0.212127;4.5186;8404.6;STOP
7;355;8;0.238;-31.501;2004-08-08 14:00:00;0.227492;4.56731;7947.13;STOP
7;356;8;0.379;-31.546;2004-08-08 15:00:00;127.14;4.57155;16457.6;STOP
7;357;8;0.373;-31.529;2004-08-08 16:00:00;177.663;0.556821;2004.56;STOP
7;358;8;0.377;-31.542;2004-08-08 16:40:00;12.6422;0.63016;1512.38;STOP
7;359;8;0.381;-31.549;2004-08-08 17:00:00;5.30093;0.747056;896.467;STOP
7;360;8;0.391;-31.571;2004-08-08 18:00:00;5.00392;0.746416;2687.1;STOP
7;361;8;0.397;-31.588;2004-08-08 18:43:00;10.3048;0.776958;2004.55;STOP
7;362;8;0.401;-31.595;2004-08-08 19:00:00;174.218;0.878888;896.466;STOP
7;363;8;0.397;-31.586;2004-08-08 19:35:00;55.862;0.521486;1095.12;STOP
7;364;8;0.358;-31.579;2004-08-08 20:00:00;1.41666;2.93727;4405.9;STOP
7;365;8;0.319;-31.571;2004-08-08 20:27:00;11.4782;2.73265;4426.9;STOP
7;366;8;0.265;-31.548;2004-08-08 21:00:00;2.89976;3.2962;6526.48;STOP
7;367;8;0.167;-31.512;2004-08-08 22:05:00;6.40987;2.97669;11609.1;STOP
7;368;8;0.118;-31.5;2004-08-08 22:48:00;19.2631;2.17425;5609.56;STOP
7;369;8;0.098;-31.487;2004-08-08 23:00:00;3.80462;3.6839;2652.41;STOP
7;370;8;0.039;-31.454;2004-08-09 00:00:00;17.1245;2.08805;7516.97;STOP
7;371;8;0.011;-31.448;2004-08-09 00:32:00;15.6638;1.65841;3184.14;STOP
7;372;8;-0.027;-31.428;2004-08-09 01:00:00;7.64595;2.84221;4774.91;STOP
7;373;8;-0.098;-31.402;2004-08-09 02:00:00;8.59876;2.33543;8407.54;STOP
7;374;8;-0.206;-31.38;2004-08-09 03:00:00;2.98634;3.40435;12255.7;STOP
7;375;8;-0.264;-31.365;2004-08-09 03:40:00;13.9955;2.77562;6661.49;STOP
7;376;8;-0.299;-31.346;2004-08-09 04:00:00;8.95898;3.69024;4428.28;STOP
7;377;8;-0.392;-31.313;2004-08-09 05:00:00;16.2662;3.04801;10972.8;STOP
7;378;8;-0.427;-31.311;2004-08-09 05:19:00;4.42556;3.41945;3898.17;STOP
7;379;8;-0.501;-31.301;2004-08-09 06:00:00;99.6052;3.37529;8303.21;STOP
7;380;8;-0.5;-31.331;2004-08-09 06:35:00;87.1668;1.58932;3337.57;STOP
7;381;9;-0.438;-31.332;2004-08-09 07:00:00;0.924045;4.59665;6894.98;MOVE
7;382;9;-0.398;-31.332;2004-08-09 07:17:00;1.10171;4.36059;4447.8;MOVE
7;383;9;-0.294;-31.334;2004-08-09 08:00:00;1.10171;4.4831;11566.4;MOVE
7;384;9;-0.263;-31.334;2004-08-09 08:13:00;0.498212;4.41929;3447.04;MOVE
7;385;10;-0.148;-31.335;2004-08-09 09:00:00;6.9332;4.53472;12787.9;STOP
7;386;10;-0.125;-31.338;2004-08-09 09:10:00;2.82997;4.29858;2579.15;STOP
7;387;10;-0.009;-31.359;2004-08-09 10:00:00;1.65936;4.36942;13108.3;STOP
7;388;10;0.081;-31.378;2004-08-09 10:40:00;1.08043;4.26172;10228.1;STOP
7;389;10;0.128;-31.387;2004-08-09 11:00:00;0.742801;4.43426;5321.12;STOP
7;390;10;0.201;-31.4;2004-08-09 11:31:00;1.70493;4.43276;8244.94;STOP
7;391;10;0.268;-31.414;2004-08-09 12:00:00;7.90042;4.37412;7610.96;STOP
7;392;10;0.416;-31.467;2004-08-09 13:06:00;5.66455;4.4142;17480.2;STOP
7;393;10;0.532;-31.522;2004-08-09 14:00:00;2.50455;4.40584;14274.9;STOP
7;394;10;0.636;-31.577;2004-08-09 14:49:00;4.93985;4.44955;13081.7;STOP
7;395;10;0.662;-31.588;2004-08-09 15:00:00;3.27928;4.75626;3139.13;STOP
7;396;10;0.792;-31.652;2004-08-09 16:00:00;34.0437;4.47552;16111.9;STOP
7;397;10;0.796;-31.659;2004-08-09 16:32:00;15.7086;0.466884;896.417;STOP
7;398;10;0.799;-31.671;2004-08-09 17:00:00;5.90614;0.818619;1375.28;STOP
7;399;10;0.801;-31.685;2004-08-09 17:34:00;3.36646;0.770776;1572.38;STOP
7;400;10;0.802;-31.697;2004-08-09 18:00:00;5.36103;0.858227;1338.83;STOP
7;401;10;0.807;-31.725;2004-08-09 19:00:00;0.662349;0.878446;3162.41;STOP
7;402;10;0.812;-31.755;2004-08-09 20:04:00;132.816;0.880608;3381.53;STOP
7;403;10;0.733;-31.703;2004-08-09 21:00:00;14.9191;3.12985;10516.3;STOP
7;404;10;0.667;-31.681;2004-08-09 21:43:00;32.9052;2.99837;7735.79;STOP
7;405;10;0.659;-31.671;2004-08-09 21:48:00;58.9348;4.74644;1423.93;STOP
7;406;10;0.569;-31.683;2004-08-09 23:00:00;44.7115;2.33706;10096.1;STOP
7;407;10;0.532;-31.655;2004-08-09 23:26:00;20.8228;3.30731;5159.41;STOP
17;497;14;-0.839;-38.58;2004-07-24 01:00:00;2.03004;2.38782;9169.23;STOP
17;498;14;-0.88;-38.561;2004-07-24 01:31:00;5.20489;2.70141;5024.63;STOP
17;499;14;-0.918;-38.539;2004-07-24 02:00:00;18.5078;2.80592;4882.31;STOP
17;500;14;-0.963;-38.488;2004-07-24 03:00:00;31.4736;2.10064;7562.32;STOP
17;501;14;-1.002;-38.476;2004-07-24 03:28:00;2.03091;2.70071;4537.19;STOP
17;502;14;-1.051;-38.459;2004-07-24 04:00:00;50.0974;3.00367;5767.05;STOP
17;503;15;-1.061;-38.465;2004-07-24 05:00:00;47.3533;0.360191;1296.69;MOVE
17;504;15;-1.078;-38.46;2004-07-24 05:12:00;3.3573;2.7366;1970.35;MOVE
17;505;15;-1.117;-38.446;2004-07-24 06:00:00;0.23627;1.59981;4607.45;MOVE
17;506;15;-1.128;-38.442;2004-07-24 06:23:00;25.0169;0.943097;1301.47;MOVE
17;507;15;-1.151;-38.419;2004-07-24 06:46:00;8.74616;2.62063;3616.47;MOVE
17;508;15;-1.162;-38.404;2004-07-24 07:00:00;106.341;2.46199;2068.07;MOVE
17;509;15;-1.175;-38.421;2004-07-24 08:00:00;42.5532;0.660934;2379.36;MOVE
17;510;15;-1.165;-38.532;2004-07-24 08:44:00;1.15697;4.6932;12390.1;MOVE
17;511;16;-1.162;-38.575;2004-07-24 09:00:00;154.208;4.99169;4792.02;STOP
17;512;16;-1.16;-38.57;2004-07-24 09:09:00;0.678025;1.1087;598.697;STOP
17;513;16;-1.124;-38.483;2004-07-24 10:00:00;2.25458;3.42081;10467.7;STOP
17;514;16;-1.11;-38.445;2004-07-24 10:23:00;0.0982774;3.26253;4502.3;STOP
17;515;16;-1.09;-38.391;2004-07-24 10:56:00;0.91165;3.23338;6402.09;STOP
17;516;16;-1.053;-38.286;2004-07-24 12:00:00;1.02134;3.22323;12377.2;STOP
17;517;16;-1.034;-38.235;2004-07-24 12:31:00;2.32907;3.25313;6050.82;STOP
17;518;16;-1.017;-38.183;2004-07-24 13:00:00;2.14687;3.49564;6082.41;STOP
17;519;16;-0.979;-38.08;2004-07-24 14:00:00;1.99839;3.39056;12206;STOP
17;520;16;-0.97;-38.058;2004-07-24 14:14:00;3.17983;3.14613;2642.75;STOP
17;521;16;-0.942;-37.977;2004-07-24 15:00:00;2.43224;3.45237;9528.55;STOP
17;522;16;-0.903;-37.878;2004-07-24 16:00:00;127.535;3.28621;11830.4;STOP
17;523;16;-0.891;-37.898;2004-07-24 17:00:00;1.94149;0.720349;2593.26;STOP
17;524;16;-0.88;-37.915;2004-07-24 17:51:00;0.784825;0.735731;2251.34;STOP
17;525;16;-0.864;-37.939;2004-07-24 19:00:00;149.25;0.774661;3207.09;STOP
17;526;16;-0.887;-37.928;2004-07-24 19:39:00;11.5237;1.21148;2834.86;STOP
17;527;16;-0.903;-37.924;2004-07-24 20:00:00;92.7263;1.45544;1833.86;STOP
17;528;16;-0.905;-37.934;2004-07-24 20:45:00;44.1815;0.419939;1133.83;STOP
17;529;16;-0.921;-37.945;2004-07-24 21:00:00;26.0156;2.39881;2158.93;STOP
17;530;16;-0.934;-37.968;2004-07-24 21:13:00;11.657;3.76595;2937.44;STOP
17;531;16;-0.961;-38.052;2004-07-24 22:00:00;8.55867;3.47865;9809.81;STOP
17;532;16;-0.976;-38.144;2004-07-24 23:00:00;15.9929;2.87877;10363.6;STOP
17;533;16;-1.001;-38.197;2004-07-24 23:35:00;26.6171;3.10251;6515.27;STOP
17;534;16;-1;-38.239;2004-07-25 00:00:00;7.30134;3.11387;4670.8;STOP
17;535;16;-1.013;-38.364;2004-07-25 01:00:00;2.12334;3.88117;13972.2;STOP
17;536;16;-1.015;-38.394;2004-07-25 01:14:00;3.09715;3.97944;3342.73;STOP
17;537;16;-1.023;-38.46;2004-07-25 02:00:00;6.91123;2.67805;7391.43;STOP
17;538;16;-1.023;-38.542;2004-07-25 03:00:00;5.85601;2.53237;9116.53;STOP
17;539;16;-1.027;-38.581;2004-07-25 03:17:00;9.22247;4.2732;4358.66;STOP
17;540;17;-1.025;-38.615;2004-07-25 04:00:00;11.8277;1.46766;3786.56;MOVE
17;541;17;-1.043;-38.736;2004-07-25 05:01:00;3.78387;3.71598;13600.5;MOVE
17;542;17;-1.052;-38.846;2004-07-25 06:00:00;20.4799;3.46618;12270.3;MOVE
17;543;17;-1.037;-38.899;2004-07-25 06:36:00;2.63243;2.83512;6123.87;MOVE
17;544;18;-1.031;-38.917;2004-07-25 07:00:00;14.2767;1.46491;2109.47;STOP
17;545;18;-0.952;-39.04;2004-07-25 08:00:00;9.04862;4.5148;16253.3;STOP
17;546;18;-0.927;-39.068;2004-07-25 08:15:00;0.750147;4.6373;4173.57;STOP
17;547;18;-0.85;-39.152;2004-07-25 09:00:00;1.95169;4.6926;12670;STOP
17;548;18;-0.755;-39.263;2004-07-25 09:58:00;1.78705;4.66809;16245;STOP
17;549;18;-0.683;-39.342;2004-07-25 10:41:00;0.234686;4.60654;11884.9;STOP
17;550;18;-0.649;-39.379;2004-07-25 11:00:00;0.283435;4.90111;5587.27;STOP
17;551;18;-0.538;-39.501;2004-07-25 12:05:00;6.51702;4.70253;18339.9;STOP
17;552;18;-0.474;-39.557;2004-07-25 13:00:00;167.425;2.86545;9455.99;STOP
17;553;18;-0.529;-39.527;2004-07-25 13:45:00;1.45812;2.5801;6966.28;STOP
17;554;18;-0.548;-39.516;2004-07-25 14:00:00;1.01398;2.71245;2441.2;STOP
17;555;18;-0.62;-39.476;2004-07-25 15:00:00;10.8432;2.54402;9158.46;STOP
17;556;18;-0.681;-39.425;2004-07-25 16:01:00;0.382028;2.41557;8840.99;STOP
17;557;18;-0.74;-39.375;2004-07-25 17:00:00;2.97591;2.42915;8599.2;STOP
17;558;18;-0.782;-39.343;2004-07-25 17:40:00;9.75114;2.44628;5871.07;STOP
17;559;18;-0.805;-39.331;2004-07-25 18:00:00;23.4117;2.40382;2884.59;STOP
17;560;18;-0.835;-39.294;2004-07-25 18:46:00;11.1589;1.91896;5296.33;STOP
17;561;18;-0.841;-39.289;2004-07-25 19:00:00;2.90382;1.03384;868.422;STOP
17;562;18;-0.854;-39.277;2004-07-25 20:00:00;2.29061;0.546428;1967.14;STOP
17;563;18;-0.877;-39.254;2004-07-25 20:25:00;30.3791;2.41108;3616.62;STOP
17;564;18;-0.9;-39.248;2004-07-25 20:58:00;143.743;1.33488;2643.05;STOP
17;565;18;-0.839;-39.323;2004-07-25 21:46:00;1.69248;3.73229;10749;STOP
17;566;18;-0.82;-39.345;2004-07-25 22:00:00;14.1929;3.84776;3232.12;STOP
17;567;18;-0.77;-39.38;2004-07-25 22:33:00;23.4005;3.42743;6786.32;STOP
17;568;18;-0.738;-39.432;2004-07-25 23:00:00;2.43844;4.19064;6788.84;STOP
17;569;18;-0.713;-39.469;2004-07-25 23:24:00;16.514;3.44795;4965.05;STOP
17;570;18;-0.651;-39.52;2004-07-26 00:00:00;2.54716;4.13267;8926.56;STOP
17;571;19;-0.571;-39.592;2004-07-26 00:53:00;0.58393;3.76336;11967.5;MOVE
17;572;19;-0.478;-39.674;2004-07-26 02:00:00;9.01189;3.4295;13786.6;MOVE
17;573;19;-0.385;-39.733;2004-07-26 03:00:00;29.6796;3.4018;12246.5;MOVE
17;574;19;-0.341;-39.816;2004-07-26 04:00:00;24.9933;2.90157;10445.7;MOVE
17;575;19;-0.337;-39.894;2004-07-26 04:49:00;0.0771141;2.95389;8684.45;MOVE
17;576;19;-0.336;-39.913;2004-07-26 05:00:00;3.15739;3.20544;2115.59;MOVE
17;577;20;-0.328;-39.987;2004-07-26 06:00:00;18.605;2.29895;8276.23;STOP
17;578;20;-0.322;-40;2004-07-26 06:28:00;4.58261;0.947648;1592.05;STOP
17;579;20;-0.313;-40.016;2004-07-26 07:00:00;5.85919;1.06315;2041.24;STOP
17;580;20;-0.303;-40.039;2004-07-26 07:49:00;14.0362;0.948544;2788.72;STOP
17;581;20;-0.302;-40.045;2004-07-26 08:00:00;121.139;1.02479;676.363;STOP
17;582;20;-0.267;-40.015;2004-07-26 09:00:00;24.0525;1.42384;5125.81;STOP
17;583;20;-0.24;-39.958;2004-07-26 09:37:00;1.21888;3.15908;7013.16;STOP
17;584;20;-0.223;-39.924;2004-07-26 10:00:00;6.26349;3.06293;4226.84;STOP
17;585;20;-0.203;-39.893;2004-07-26 10:23:00;42.2909;2.97257;4102.15;STOP
17;586;20;-0.177;-39.834;2004-07-26 11:00:00;1.24536;3.06202;6613.97;STOP
17;587;20;-0.136;-39.749;2004-07-26 11:58:00;0.168945;3.01541;10493.6;STOP
17;588;20;-0.091;-39.655;2004-07-26 13:00:00;0.436744;3.11513;11588.3;STOP
17;589;20;-0.068;-39.606;2004-07-26 13:33:00;1.42027;3.03986;6018.92;STOP
17;590;20;-0.047;-39.564;2004-07-26 14:00:00;0.734521;3.2231;5221.43;STOP
17;591;20;0.001;-39.471;2004-07-26 15:00:00;4.54948;3.23258;11637.3;STOP
17;592;20;0.042;-39.405;2004-07-26 15:50:00;120.743;2.87988;8639.64;STOP
17;593;20;0.056;-39.432;2004-07-26 17:00:00;6.37006;0.805205;3381.86;STOP
17;594;20;0.061;-39.445;2004-07-26 17:33:00;5.52754;0.782205;1548.77;STOP
17;595;20;0.065;-39.453;2004-07-26 18:00:00;144.689;0.613924;994.557;STOP
17;596;20;0.069;-39.427;2004-07-26 19:00:00;136.262;0.812522;2925.08;STOP
17;597;20;0.083;-39.447;2004-07-26 20:00:00;178.698;0.754059;2714.61;STOP
17;598;20;0.079;-39.441;2004-07-26 20:34:00;123.69;0.393058;801.837;STOP
17;599;20;0.082;-39.441;2004-07-26 21:00:00;110.072;0.213836;333.585;STOP
17;600;20;0.063;-39.493;2004-07-26 21:30:00;11.9414;3.42001;6156.02;STOP
17;601;20;0.054;-39.556;2004-07-26 22:00:00;10.3048;3.93133;7076.4;STOP
17;602;20;0.02;-39.658;2004-07-26 23:04:00;7.90716;3.11338;11955.4;STOP
17;603;20;-0.001;-39.771;2004-07-27 00:00:00;1.13151;3.80362;12780.2;STOP
17;604;20;-0.014;-39.834;2004-07-27 00:29:00;3.86482;4.11084;7152.87;STOP
17;605;20;-0.029;-39.888;2004-07-27 01:00:00;11.2242;3.35047;6231.88;STOP
17;606;20;-0.039;-40.021;2004-07-27 02:08:00;3.80165;3.63497;14830.7;STOP
17;607;20;-0.04;-40.136;2004-07-27 03:00:00;5.94339;4.09868;12787.9;STOP
17;608;20;-0.054;-40.26;2004-07-27 04:00:00;21.7958;3.85438;13875.8;STOP
17;609;20;-0.083;-40.314;2004-07-27 04:39:00;21.8973;2.91266;6815.62;STOP
17;610;20;-0.086;-40.341;2004-07-27 05:00:00;81.2739;2.39741;3020.74;STOP
17;611;20;-0.158;-40.344;2004-07-27 06:00:00;2.38594;2.22583;8012.98;STOP
17;612;20;-0.181;-40.344;2004-07-27 06:18:00;0;2.36804;2557.48;STOP
17;613;20;-0.242;-40.344;2004-07-27 07:00:00;0;2.69162;6782.89;STOP
17;614;20;-0.288;-40.344;2004-07-27 07:29:00;1.14576;2.93964;5114.97;STOP
17;615;20;-0.338;-40.343;2004-07-27 08:00:00;1.76852;2.98971;5560.86;STOP
17;616;20;-0.43;-40.344;2004-07-27 09:00:00;4.43683;2.84182;10230.5;STOP
17;617;20;-0.445;-40.343;2004-07-27 09:13:00;8.35185;2.14311;1671.63;STOP
17;618;20;-0.508;-40.348;2004-07-27 10:00:00;4.5525;2.49195;7027.31;STOP
17;619;20;-0.533;-40.352;2004-07-27 10:19:00;6.1546;2.4695;2815.23;STOP
17;620;20;-0.572;-40.354;2004-07-27 10:47:00;0.0771141;2.5847;4342.3;STOP
17;621;20;-0.591;-40.355;2004-07-27 11:00:00;3.69705;2.71234;2115.63;STOP
17;622;20;-0.625;-40.359;2004-07-27 11:24:00;6.70984;2.64354;3806.7;STOP
17;623;20;-0.658;-40.359;2004-07-27 11:48:00;70.0169;2.54822;3669.43;STOP
17;624;20;-0.662;-40.348;2004-07-27 12:00:00;4.63297;1.80754;1301.43;STOP
17;625;20;-0.676;-40.297;2004-07-27 13:08:00;14.3451;1.44126;5880.36;STOP
17;626;20;-0.677;-40.24;2004-07-27 14:00:00;2.49845;2.03162;6338.64;STOP
17;627;20;-0.68;-40.191;2004-07-27 14:42:00;3.50353;2.16602;5458.37;STOP
17;628;20;-0.68;-40.169;2004-07-27 15:00:00;5.44033;2.26492;2446.12;STOP
17;629;20;-0.684;-40.127;2004-07-27 15:34:00;1.9721;2.2995;4690.99;STOP
17;630;20;-0.686;-40.094;2004-07-27 16:00:00;1.04576;2.35635;3675.9;STOP
17;631;20;-0.692;-40.018;2004-07-27 17:00:00;3.61611;2.35458;8476.5;STOP
17;632;20;-0.696;-39.99;2004-07-27 17:22:00;4.55377;2.38246;3144.84;STOP
17;633;20;-0.699;-39.942;2004-07-27 18:00:00;4.89325;2.34534;5347.38;STOP
17;634;20;-0.697;-39.855;2004-07-27 19:00:00;21.8817;2.68772;9675.8;STOP
17;635;20;-0.682;-39.82;2004-07-27 20:08:00;128.729;1.03772;4233.92;STOP
