tid;gid;sid;latitude;longitude;time;direction_inference;speed_inference_m_s;distance_inference_m;label
10;789;14;0.609;-32.419;2004-08-20 05:01:00;13.0071;2.28182;8351.47;STOP
10;790;14;0.543;-32.438;2004-08-20 06:00:00;39.8628;2.15731;7636.88;STOP
10;791;14;0.497;-32.506;2004-08-20 07:00:00;26.9522;2.53571;9128.57;STOP
10;792;15;0.481;-32.634;2004-08-20 07:55:00;3.06567;4.34642;14343.2;MOVE
10;793;15;0.47;-32.789;2004-08-20 09:00:00;0.458068;4.43025;17278;MOVE
10;794;15;0.461;-32.932;2004-08-20 10:00:00;0.837421;4.4255;15931.8;MOVE
10;795;15;0.454;-33.077;2004-08-20 11:00:00;0.0157692;4.48376;16141.5;MOVE
10;796;15;0.448;-33.202;2004-08-20 11:51:00;7.55676;4.54737;13914.9;MOVE
10;797;15;0.434;-33.279;2004-08-20 12:24:00;4.95027;4.39502;8702.13;MOVE
10;798;15;0.413;-33.356;2004-08-20 13:00:00;7.63093;4.10856;8874.5;MOVE
10;799;15;0.396;-33.483;2004-08-20 13:57:00;6.4307;4.1659;14247.4;MOVE
10;800;15;0.393;-33.627;2004-08-20 15:00:00;2.70093;4.23682;16015.2;MOVE
10;801;15;0.397;-33.779;2004-08-20 16:05:00;0.71222;4.33515;16907.1;MOVE
10;802;15;0.402;-33.908;2004-08-20 17:00:00;3.27267;4.34987;14354.6;MOVE
10;803;15;0.412;-34.012;2004-08-20 17:44:00;8.78877;4.4005;11617.3;MOVE
10;804;15;0.426;-34.067;2004-08-20 18:07:00;0.284669;4.57289;6310.58;MOVE
10;805;15;0.459;-34.194;2004-08-20 19:00:00;0.284669;4.58814;14590.3;MOVE
10;806;15;0.487;-34.304;2004-08-20 19:46:00;2.64746;4.57285;12621.1;MOVE
10;807;15;0.494;-34.338;2004-08-20 20:00:00;3.2479;4.59498;3859.79;MOVE
10;808;15;0.532;-34.481;2004-08-20 21:00:00;0.845286;4.57003;16452.1;MOVE
10;809;15;0.567;-34.621;2004-08-20 22:00:00;0.345151;4.45714;16045.7;MOVE
10;810;15;0.577;-34.66;2004-08-20 22:16:00;1.105;4.66321;4476.68;MOVE
10;811;15;0.598;-34.749;2004-08-20 22:54:00;0.200816;4.45947;10167.6;MOVE
10;812;15;0.634;-34.904;2004-08-21 00:00:00;0.17683;4.46793;17693;MOVE
10;813;15;0.664;-35.035;2004-08-21 00:56:00;1.44486;4.44724;14942.7;MOVE
10;814;15;0.695;-35.188;2004-08-21 02:00:00;0.359253;4.52014;17357.3;MOVE
10;815;15;0.727;-35.341;2004-08-21 03:04:00;1.06729;4.52595;17379.7;MOVE
10;816;15;0.753;-35.478;2004-08-21 04:00:00;0.833106;4.61439;15504.4;MOVE
10;817;15;0.771;-35.581;2004-08-21 04:43:00;3.28024;4.50607;11625.7;MOVE
10;818;15;0.776;-35.624;2004-08-21 05:00:00;2.64009;4.71879;4813.16;MOVE
10;819;15;0.8;-35.771;2004-08-21 06:00:00;0.656954;4.60015;16560.5;MOVE
10;820;15;0.815;-35.87;2004-08-21 06:40:00;3.39583;4.63869;11132.9;MOVE
10;821;15;0.825;-35.917;2004-08-21 07:00:00;2.42853;4.45218;5342.62;MOVE
10;822;15;0.838;-35.994;2004-08-21 07:32:00;1.88659;4.52203;8682.29;MOVE
10;823;15;0.852;-36.063;2004-08-21 08:00:00;0.546726;4.6595;7827.97;MOVE
10;824;15;0.863;-36.12;2004-08-21 08:24:00;1.35612;4.48219;6454.36;MOVE
10;825;16;0.878;-36.209;2004-08-21 09:00:00;1.43658;4.64574;10034.8;STOP
10;826;16;0.883;-36.244;2004-08-21 09:15:00;25.8464;4.36764;3930.88;STOP
10;827;16;0.945;-36.336;2004-08-21 10:00:00;0.471646;4.56853;12335;STOP
10;828;16;1.028;-36.457;2004-08-21 11:00:00;1.57951;4.5317;16314.1;STOP
10;829;16;1.07;-36.522;2004-08-21 11:32:00;3.34078;4.48136;8604.21;STOP
10;830;16;1.111;-36.578;2004-08-21 12:00:00;0.738714;4.59317;7716.53;STOP
10;831;16;1.199;-36.695;2004-08-21 13:00:00;0.76855;4.52134;16276.8;STOP
10;832;16;1.248;-36.762;2004-08-21 13:35:00;0.219103;4.39451;9228.48;STOP
10;833;16;1.285;-36.813;2004-08-21 14:00:00;0.681414;4.67003;7005.04;STOP
10;834;16;1.375;-36.934;2004-08-21 15:00:00;0.804279;4.65706;16765.4;STOP
10;835;16;1.453;-37.042;2004-08-21 15:53:00;29.4975;4.65742;14810.6;STOP
10;836;16;1.457;-37.078;2004-08-21 17:00:00;4.96974;1.00158;4026.37;STOP
10;837;16;1.459;-37.088;2004-08-21 17:31:00;2.72631;0.609472;1133.62;STOP
10;838;16;1.461;-37.096;2004-08-21 18:00:00;2.72631;0.526814;916.657;STOP
10;839;16;1.465;-37.116;2004-08-21 19:00:00;5.17275e-12;0.629786;2267.23;STOP
10;840;16;1.466;-37.121;2004-08-21 19:15:00;113.839;0.629785;566.807;STOP
10;841;16;1.457;-37.119;2004-08-21 20:00:00;36.7076;0.379686;1025.15;STOP
10;842;16;1.432;-37.09;2004-08-21 20:21:00;2.96336;3.37833;4256.7;STOP
10;843;16;1.388;-37.044;2004-08-21 21:00:00;1.95149;3.02437;7077.03;STOP
10;844;16;1.321;-36.969;2004-08-21 22:00:00;0.376756;3.10582;11181;STOP
10;845;16;1.254;-36.893;2004-08-21 23:00:00;1.59315;3.12896;11264.3;STOP
20;885;26;-0.007;-38.248;2004-08-04 00:00:00;1.69992;3.48866;10675.3;STOP
20;886;26;-0.088;-38.278;2004-08-04 00:48:00;17.1433;3.33496;9604.69;STOP
20;887;26;-0.106;-38.279;2004-08-04 01:00:00;2.01069;2.78416;2004.6;STOP
20;888;26;-0.204;-38.281;2004-08-04 02:00:00;3.64441;3.0276;10899.4;STOP
20;889;26;-0.299;-38.289;2004-08-04 03:00:00;25.7424;2.9447;10600.9;STOP
20;890;27;-0.382;-38.338;2004-08-04 04:00:00;2.57649;2.97707;10717.4;MOVE
20;891;27;-0.446;-38.372;2004-08-04 04:35:00;22.215;3.8373;8058.33;MOVE
20;892;27;-0.471;-38.402;2004-08-04 05:00:00;41.5419;2.89481;4342.22;MOVE
20;893;27;-0.517;-38.409;2004-08-04 06:00:00;81.5498;1.43718;5173.85;MOVE
20;894;27;-0.521;-38.396;2004-08-04 06:24:00;10.4702;1.05025;1512.36;MOVE
20;895;27;-0.526;-38.353;2004-08-04 07:00:00;2.61834;2.22843;4813.4;MOVE
20;896;27;-0.53;-38.296;2004-08-04 07:34:00;1.35117;3.11443;6353.43;MOVE
20;897;27;-0.532;-38.253;2004-08-04 08:00:00;1.69198;3.06817;4786.35;MOVE
20;898;28;-0.533;-38.194;2004-08-04 08:36:00;5.05664;3.03757;6561.16;STOP
20;899;28;-0.53;-38.152;2004-08-04 09:00:00;1.44192;3.25131;4681.89;STOP
20;900;28;-0.527;-38.121;2004-08-04 09:18:00;0.123749;3.20648;3463;STOP
20;901;28;-0.52;-38.047;2004-08-04 10:00:00;7.59083;3.27969;8264.82;STOP
20;902;28;-0.514;-38.021;2004-08-04 10:15:00;2.21032;3.2966;2966.94;STOP
20;903;28;-0.498;-37.937;2004-08-04 11:00:00;1.05778;3.52146;9507.95;STOP
20;904;28;-0.485;-37.875;2004-08-04 11:35:00;20.9865;3.35417;7043.75;STOP
20;905;28;-0.465;-37.844;2004-08-04 11:54:00;16.1482;3.59831;4102.07;STOP
20;906;28;-0.365;-37.757;2004-08-04 13:00:00;4.76943;3.72185;14738.5;STOP
20;907;28;-0.335;-37.735;2004-08-04 13:19:00;18.4594;3.62865;4136.66;STOP
20;908;28;-0.289;-37.67;2004-08-04 14:00:00;77.274;3.59935;8854.41;STOP
20;909;28;-0.352;-37.6;2004-08-04 15:00:00;46.1652;2.90881;10471.7;STOP
20;910;28;-0.445;-37.597;2004-08-04 15:50:00;3.1595;3.44884;10346.5;STOP
20;911;28;-0.576;-37.6;2004-08-04 17:00:00;1.17767;3.46913;14570.4;STOP
20;912;28;-0.622;-37.602;2004-08-04 17:25:00;1.6215;3.4132;5119.8;STOP
20;913;28;-0.688;-37.603;2004-08-04 18:00:00;11.2688;3.4951;7339.71;STOP
20;914;28;-0.781;-37.623;2004-08-04 19:00:00;109.127;2.9382;10577.5;STOP
20;915;28;-0.747;-37.679;2004-08-04 19:27:00;4.19174;4.49647;7284.28;STOP
20;916;28;-0.7;-37.745;2004-08-04 20:00:00;8.63515;4.55003;9009.06;STOP
20;917;28;-0.669;-37.777;2004-08-04 20:19:00;1.0387;4.34555;4953.92;STOP
20;918;28;-0.598;-37.853;2004-08-04 21:00:00;0.254513;4.70099;11564.4;STOP
20;919;28;-0.573;-37.88;2004-08-04 21:16:00;3.9814;4.26197;4091.5;STOP
20;920;28;-0.49;-37.958;2004-08-04 22:03:00;54.8134;4.49104;12664.7;STOP
20;921;28;-0.451;-37.95;2004-08-04 22:54:00;37.5524;1.4467;4426.89;STOP
20;922;28;-0.387;-37.876;2004-08-05 00:00:00;2.98039;2.74716;10878.8;STOP
20;923;28;-0.366;-37.849;2004-08-05 00:24:00;3.58811;2.64125;3803.4;STOP
20;924;28;-0.336;-37.805;2004-08-05 01:00:00;13.2923;2.74144;5921.51;STOP
20;925;28;-0.278;-37.752;2004-08-05 02:03:00;54.7042;2.3112;8736.35;STOP
20;926;28;-0.287;-37.68;2004-08-05 03:00:00;53.4789;2.35914;8068.24;STOP
20;927;28;-0.358;-37.64;2004-08-05 04:00:00;20.8653;2.51708;9061.5;STOP
20;928;28;-0.398;-37.634;2004-08-05 04:24:00;43.9256;3.1233;4497.55;STOP
20;929;28;-0.436;-37.661;2004-08-05 05:00:00;25.2193;2.3997;5183.36;STOP
20;930;28;-0.514;-37.675;2004-08-05 06:00:00;18.9217;2.44772;8811.79;STOP
20;931;28;-0.553;-37.669;2004-08-05 06:36:00;28.4;2.0313;4387.62;STOP
20;932;28;-0.581;-37.679;2004-08-05 07:00:00;2.14759;2.29586;3306.04;STOP
20;933;28;-0.591;-37.683;2004-08-05 07:19:00;14.226;1.05052;1197.6;STOP
20;934;28;-0.635;-37.715;2004-08-05 08:00:00;41.2218;2.45916;6049.54;STOP
20;935;28;-0.657;-37.713;2004-08-05 08:16:00;14.922;2.55872;2456.38;STOP
20;936;28;-0.692;-37.719;2004-08-05 08:48:00;37.762;2.05656;3948.59;STOP
20;937;28;-0.703;-37.731;2004-08-05 09:02:00;122.691;2.15482;1810.05;STOP
20;938;28;-0.651;-37.74;2004-08-05 10:00:00;17.3587;1.68623;5868.09;STOP
20;939;28;-0.583;-37.731;2004-08-05 10:32:00;0.99132;3.97249;7627.19;STOP
20;940;28;-0.523;-37.722;2004-08-05 11:00:00;0.503528;4.01567;6746.33;STOP
20;941;28;-0.445;-37.711;2004-08-05 11:38:00;0.443907;3.84168;8759.02;STOP
20;942;28;-0.398;-37.704;2004-08-05 12:00:00;2.06804;4.00288;5283.8;STOP
20;943;28;-0.269;-37.68;2004-08-05 13:03:00;1.13453;3.85986;14590.3;STOP
20;944;28;-0.148;-37.655;2004-08-05 14:00:00;54.0518;4.01718;13738.8;STOP
20;945;28;-0.125;-37.604;2004-08-05 14:37:00;99.2561;2.80223;6220.94;STOP
20;946;28;-0.166;-37.593;2004-08-05 15:00:00;4.34858;3.42045;4720.22;STOP
20;947;28;-0.235;-37.58;2004-08-05 15:38:00;2.34413;3.42431;7807.43;STOP
20;948;28;-0.276;-37.574;2004-08-05 16:00:00;20.2698;3.49057;4607.55;STOP
20;949;28;-0.38;-37.596;2004-08-05 17:00:00;30.1934;3.28338;11820.2;STOP
20;950;28;-0.401;-37.615;2004-08-05 17:13:00;0.377295;4.03713;3148.96;STOP
20;951;28;-0.429;-37.64;2004-08-05 17:32:00;1.90748;3.66126;4173.84;STOP
20;952;28;-0.473;-37.682;2004-08-05 18:00:00;0.66566;4.02597;6763.62;STOP
20;953;28;-0.562;-37.765;2004-08-05 19:00:00;1.99788;3.75882;13531.8;STOP
20;954;28;-0.582;-37.785;2004-08-05 19:15:00;5.04245;3.49443;3144.99;STOP
20;955;28;-0.619;-37.816;2004-08-05 19:53:00;18.6396;2.35406;5367.27;STOP
20;956;28;-0.66;-37.832;2004-08-05 21:00:00;172.443;1.21736;4893.8;STOP
20;957;28;-0.611;-37.82;2004-08-05 21:37:00;21.2312;2.52682;5609.54;STOP
20;958;28;-0.581;-37.799;2004-08-05 22:00:00;20.2485;2.95061;4071.85;STOP
20;959;28;-0.524;-37.784;2004-08-05 22:38:00;2.40448;2.87451;6553.88;STOP
20;960;28;-0.492;-37.777;2004-08-05 23:00:00;8.21696;2.75937;3642.37;STOP
20;961;28;-0.404;-37.744;2004-08-06 00:03:00;8.63531;2.76468;10450.5;STOP
20;962;28;-0.314;-37.725;2004-08-06 01:00:00;16.1886;2.99068;10228.1;STOP
20;963;28;-0.247;-37.73;2004-08-06 01:42:00;20.5281;2.96459;7470.78;STOP
20;964;28;-0.223;-37.723;2004-08-06 02:00:00;4.90106;2.57395;2779.87;STOP
20;965;28;-0.161;-37.699;2004-08-06 03:00:00;100.945;2.05349;7392.58;STOP
20;966;28;-0.193;-37.648;2004-08-06 04:00:00;70.8884;1.85967;6694.8;STOP
20;967;28;-0.206;-37.651;2004-08-06 04:13:00;41.8373;1.90196;1483.52;STOP
20;968;28;-0.275;-37.613;2004-08-06 05:00:00;7.35722;3.10603;8759.01;STOP
20;969;28;-0.369;-37.576;2004-08-06 06:02:00;66.878;3.01959;11232.9;STOP
20;970;28;-0.372;-37.471;2004-08-06 07:00:00;2.20384;3.35632;11680;STOP
20;971;28;-0.371;-37.37;2004-08-06 07:51:00;0.300785;3.67026;11231;STOP
20;972;28;-0.37;-37.304;2004-08-06 08:24:00;10.3304;3.70685;7339.55;STOP
20;973;28;-0.373;-37.286;2004-08-06 08:38:00;154.367;2.41557;2029.08;STOP
20;974;28;-0.347;-37.323;2004-08-06 09:00:00;49.4923;3.80936;5028.35;STOP
20;975;28;-0.252;-37.332;2004-08-06 09:49:00;12.2546;3.60912;10610.8;STOP
20;976;28;-0.227;-37.329;2004-08-06 10:00:00;4.35322;4.24215;2799.82;STOP
20;977;28;-0.204;-37.328;2004-08-06 10:12:00;0.736148;3.55542;2559.9;STOP
20;978;28;-0.106;-37.325;2004-08-06 11:00:00;0.584266;3.78549;10902.2;STOP
20;979;28;-0.057;-37.324;2004-08-06 11:23:00;1.9132;3.94905;5449.69;STOP
20;980;28;0.02;-37.325;2004-08-06 12:00:00;11.6819;3.85709;8562.73;STOP
20;981;28;0.079;-37.338;2004-08-06 12:30:00;6.27932;3.73215;6717.87;STOP
20;982;28;0.144;-37.345;2004-08-06 13:00:00;3.81881;4.03859;7269.46;STOP
20;983;28;0.267;-37.35;2004-08-06 14:00:00;3.91896;3.8023;13688.3;STOP
20;984;28;0.303;-37.349;2004-08-06 14:18:00;1.59114;3.70793;4004.56;STOP
20;985;28;0.39;-37.349;2004-08-06 15:00:00;4.51399;3.83887;9673.96;STOP
20;986;28;0.428;-37.352;2004-08-06 15:19:00;1.85099;3.71803;4238.55;STOP
20;987;28;0.514;-37.356;2004-08-06 16:00:00;0.0604386;3.8915;9573.1;STOP
20;988;28;0.624;-37.361;2004-08-06 17:00:00;94.9921;3.40113;12244.1;STOP
20;989;28;0.622;-37.376;2004-08-06 18:00:00;8.35075;0.467385;1682.59;STOP
20;990;28;0.618;-37.39;2004-08-06 19:00:00;121.657;0.449704;1618.93;STOP
20;991;28;0.597;-37.367;2004-08-06 19:33:00;74.1676;1.74901;3463.04;STOP
20;992;28;0.593;-37.369;2004-08-06 20:00:00;51.3402;0.306959;497.273;STOP
20;993;28;0.58;-37.363;2004-08-06 20:30:00;12.2463;0.884475;1592.05;STOP
20;994;28;0.544;-37.355;2004-08-06 20:49:00;5.90614;3.59707;4100.66;STOP
20;995;28;0.523;-37.348;2004-08-06 21:00:00;13.2405;3.72938;2461.39;STOP
20;996;28;0.501;-37.346;2004-08-06 21:13:00;1.55915;3.1492;2456.38;STOP
20;997;28;0.425;-37.337;2004-08-06 22:00:00;8.77054;3.01768;8509.86;STOP
20;998;28;0.371;-37.322;2004-08-06 22:33:00;13.1382;3.14741;6231.87;STOP
20;999;28;0.323;-37.32;2004-08-06 23:00:00;24.5662;3.29752;5341.99;STOP
20;1000;28;0.264;-37.29;2004-08-06 23:34:00;0.922587;3.60778;7359.88;STOP
20;1001;28;0.221;-37.269;2004-08-07 00:00:00;11.9933;3.41097;5321.11;STOP
40;2353;26;0.985;-34.331;2004-08-13 00:00:00;176.35;0.85;3302.07;STOP
40;2354;26;1.06;-34.397;2004-08-13 00:43:00;12.33;4.31;11108.2;STOP
40;2355;26;1.085;-34.431;2004-08-13 01:00:00;1.12;4.6;4692.1;STOP
40;2356;26;1.17;-34.542;2004-08-13 02:00:00;0.3;4.32;15543.9;STOP
40;2357;26;1.194;-34.573;2004-08-13 02:17:00;2.06;4.27;4358.77;STOP
40;2358;26;1.259;-34.651;2004-08-13 03:00:00;0.36;4.38;11288.5;STOP
40;2359;26;1.351;-34.76;2004-08-13 04:00:00;0.11;4.4;15858;STOP
40;2360;26;1.401;-34.819;2004-08-13 04:34:00;1.91;4.21;8598.03;STOP
40;2361;26;1.439;-34.867;2004-08-13 05:00:00;5.09;4.36;6806.17;STOP
40;2362;26;1.46;-34.899;2004-08-13 06:00:00;2.26;1.18;4255.07;STOP
40;2363;26;1.465;-34.906;2004-08-13 06:23:00;4.27;0.69;956.33;STOP
40;2364;26;1.47;-34.912;2004-08-13 06:41:00;0;0.8;868.29;STOP
40;2365;26;1.475;-34.918;2004-08-13 07:00:00;151.61;0.76;868.29;STOP
40;2366;26;1.46;-34.912;2004-08-13 07:29:00;12.89;1.03;1796.33;STOP
40;2367;26;1.447;-34.903;2004-08-13 08:00:00;10.3;0.95;1757.96;STOP
40;2368;26;1.437;-34.893;2004-08-13 08:16:00;10.01;1.64;1572.28;STOP
40;2369;26;1.407;-34.872;2004-08-13 08:58:00;5.68;1.62;4071.51;STOP
40;2370;26;1.336;-34.811;2004-08-13 10:00:00;3.13;2.8;10407.2;STOP
40;2371;26;1.254;-34.748;2004-08-13 11:00:00;10.44;3.19;11497.2;STOP
40;2372;26;1.211;-34.726;2004-08-13 11:40:00;2.89;2.24;5370.58;STOP
40;2373;26;1.185;-34.711;2004-08-13 12:00:00;7.01;2.78;3337.52;STOP
40;2374;26;1.112;-34.656;2004-08-13 13:00:00;3.31;2.82;10162.5;STOP
40;2375;26;1.091;-34.642;2004-08-13 13:15:00;2.69;3.12;2806.27;STOP
40;2376;26;1.034;-34.6;2004-08-13 14:00:00;14.88;2.92;7872.41;STOP
40;2377;26;0.968;-34.574;2004-08-13 15:00:00;16.99;2.19;7887.63;STOP
40;2378;26;0.93;-34.571;2004-08-13 15:45:00;55.23;1.57;4238.55;STOP
40;2379;26;0.916;-34.547;2004-08-13 16:00:00;3.15;3.43;3089.24;STOP
40;2380;26;0.854;-34.453;2004-08-13 17:00:00;0.57;3.48;12520.1;STOP
40;2381;26;0.823;-34.407;2004-08-13 17:29:00;3.9;3.54;6167.61;STOP
40;2382;26;0.788;-34.362;2004-08-13 18:00:00;21.83;3.41;6338.7;STOP
40;2383;26;0.687;-34.303;2004-08-13 19:00:00;0.29;3.61;13006.2;STOP
40;2384;26;0.665;-34.29;2004-08-13 19:14:00;2.81;3.38;2841.41;STOP
40;2385;26;0.577;-34.232;2004-08-13 20:06:00;0.39;3.76;11719.1;STOP
40;2386;26;0.48;-34.169;2004-08-13 21:02:00;0.49;3.83;12861;STOP
40;2387;26;0.4;-34.118;2004-08-13 21:49:00;7.29;3.74;10549.4;STOP
40;2388;26;0.382;-34.103;2004-08-13 22:00:00;7.67;3.95;2605.36;STOP
40;2389;26;0.304;-34.054;2004-08-13 22:45:00;0.87;3.79;10242.6;STOP
40;2390;26;0.276;-34.037;2004-08-13 23:00:00;2.55;4.05;3642.36;STOP
40;2391;26;0.173;-33.968;2004-08-14 00:00:00;67.49;3.83;13785.5;STOP
40;2392;26;0.174;-33.963;2004-08-14 00:19:00;111.87;0.5;566.98;STOP
