tid;gid;sid;latitude;longitude;time;direction_inference;speed_inference_m_s;distance_inference_m;label
6;145;2;-3.753;-29.784;2004-08-02 20:00:00;0.58995;2.6568;5419.88;STOP
6;146;2;-3.812;-29.722;2004-08-02 21:09:00;0.0118306;2.29611;9505.88;STOP
6;147;2;-3.851;-29.681;2004-08-02 21:42:00;5.00843;3.1741;6284.72;STOP
6;148;2;-3.868;-29.666;2004-08-02 22:00:00;7.15267;2.33191;2518.46;STOP
6;149;2;-3.928;-29.598;2004-08-02 23:00:00;3.85507;2.79743;10070.7;STOP
6;150;2;-3.948;-29.572;2004-08-02 23:26:00;0.475755;2.33465;3642.06;STOP
6;151;2;-3.979;-29.531;2004-08-03 00:00:00;2.4817;2.79744;5706.77;STOP
6;152;2;-4.028;-29.46;2004-08-03 01:05:00;1.11626;2.45554;9576.61;STOP
6;153;2;-4.069;-29.403;2004-08-03 02:00:00;2.10089;2.362;7794.6;STOP
6;154;2;-4.135;-29.318;2004-08-03 03:07:00;4.31727;2.97192;11947.1;STOP
6;155;2;-4.184;-29.244;2004-08-03 04:00:00;4.05757;3.09772;9850.76;STOP
6;156;2;-4.224;-29.192;2004-08-03 04:51:00;3.08938;2.37994;7282.6;STOP
6;157;2;-4.281;-29.109;2004-08-03 06:00:00;2.79285;2.69928;11175;STOP
6;158;2;-4.331;-29.028;2004-08-03 07:00:00;1.61778;2.93415;10562.9;STOP
6;159;2;-4.353;-28.99;2004-08-03 08:00:00;166.192;1.35332;4871.97;STOP
6;160;2;-4.303;-29.042;2004-08-03 08:46:00;46.1233;2.90202;8009.59;STOP
6;161;2;-4.302;-29.042;2004-08-03 09:00:00;101.768;0.132375;111.195;STOP
6;162;2;-4.312;-29.09;2004-08-03 09:47:00;17.4805;1.92808;5437.2;STOP
6;163;2;-4.326;-29.115;2004-08-03 10:00:00;43.2851;4.07589;3179.19;STOP
6;164;2;-4.317;-29.151;2004-08-03 10:20:00;22.959;3.42931;4115.18;STOP
6;165;2;-4.262;-29.224;2004-08-03 11:00:00;0.390017;4.22712;10145.1;STOP
6;166;2;-4.181;-29.33;2004-08-03 12:00:00;0.431379;4.1135;14808.6;STOP
6;167;2;-4.099;-29.439;2004-08-03 13:00:00;1.06124;4.20604;15141.7;STOP
6;168;2;-4.044;-29.515;2004-08-03 13:42:00;1.85414;4.13267;10414.3;STOP
6;169;2;-4.02;-29.546;2004-08-03 14:00:00;1.38023;4.03019;4352.61;STOP
6;170;2;-3.939;-29.656;2004-08-03 15:00:00;1.20771;4.2128;15166.1;STOP
6;171;2;-3.858;-29.771;2004-08-03 16:00:00;0.750855;4.338;15616.8;STOP
6;172;2;-3.774;-29.887;2004-08-03 17:00:00;21.8735;4.41728;15902.2;STOP
6;173;2;-3.772;-29.895;2004-08-03 17:38:00;24.6236;0.401345;915.067;STOP
6;174;2;-3.768;-29.9;2004-08-03 18:00:00;12.6804;0.538679;711.056;STOP
6;175;2;-3.763;-29.904;2004-08-03 18:21:00;9.70665;0.5646;711.396;STOP
6;176;2;-3.755;-29.913;2004-08-03 19:03:00;4.06495;0.530697;1337.36;STOP
6;177;2;-3.745;-29.926;2004-08-03 19:55:00;171.789;0.583744;1821.28;STOP
6;178;2;-3.754;-29.91;2004-08-03 20:37:00;7.55634;0.80871;2037.95;STOP
6;179;2;-3.758;-29.9;2004-08-03 21:00:00;6.02269;0.866224;1195.39;STOP
6;180;2;-3.777;-29.864;2004-08-03 21:29:00;3.60547;2.59694;4518.68;STOP
6;181;2;-3.81;-29.81;2004-08-03 22:00:00;1.04163;3.77729;7025.76;STOP
6;182;2;-3.873;-29.711;2004-08-03 23:08:00;1.50744;3.19299;13027.4;STOP
6;183;2;-3.921;-29.631;2004-08-04 00:00:00;2.57074;3.31933;10356.3;STOP
6;184;2;-3.961;-29.557;2004-08-04 00:46:00;3.61788;3.38279;9336.49;STOP
6;185;2;-3.973;-29.531;2004-08-04 01:00:00;8.06992;3.78315;3177.85;STOP
6;186;2;-4.024;-29.452;2004-08-04 02:00:00;6.02871;2.89942;10437.9;STOP
6;187;2;-4.07;-29.361;2004-08-04 03:00:00;2.32445;3.14321;11315.6;STOP
6;188;2;-4.111;-29.271;2004-08-04 04:00:00;8.36382;3.0483;10973.9;STOP
6;189;2;-4.142;-29.223;2004-08-04 04:34:00;6.29067;3.10886;6342.08;STOP
6;190;2;-4.149;-29.209;2004-08-04 04:49:00;1.36393;1.92982;1736.83;STOP
6;191;2;-4.157;-29.192;2004-08-04 05:00:00;6.55836;3.1586;2084.67;STOP
6;192;2;-4.17;-29.171;2004-08-04 05:21:00;1.26439;2.17546;2741.07;STOP
6;193;2;-4.209;-29.111;2004-08-04 06:00:00;16.0484;3.39414;7942.3;STOP
6;194;2;-4.238;-29.016;2004-08-04 07:00:00;137.823;3.06036;11017.3;STOP
6;195;2;-4.254;-29.05;2004-08-04 07:33:00;6.59779;2.10553;4168.94;STOP
6;196;3;-4.285;-29.1;2004-08-04 08:00:00;11.9822;4.02995;6528.52;MOVE
6;197;3;-4.331;-29.148;2004-08-04 08:30:00;0.0541548;4.10094;7381.7;MOVE
6;198;3;-4.375;-29.194;2004-08-04 09:00:00;35.5599;3.92639;7067.49;MOVE
6;199;3;-4.412;-29.201;2004-08-04 09:17:00;1.38163;4.10468;4186.77;MOVE
6;200;3;-4.51;-29.222;2004-08-04 10:04:00;1.15567;3.95142;11143;MOVE
6;201;4;-4.629;-29.245;2004-08-04 11:00:00;0.261707;4.01058;13475.5;STOP
6;202;4;-4.73;-29.265;2004-08-04 11:47:00;2.45464;4.05933;11447.3;STOP
6;203;4;-4.756;-29.269;2004-08-04 12:00:00;3.87967;3.74981;2924.85;STOP
6;204;4;-4.881;-29.297;2004-08-04 13:00:00;1.06571;3.95595;14241.4;STOP
6;205;4;-4.925;-29.306;2004-08-04 13:22:00;2.12992;3.78269;4993.15;STOP
6;206;4;-5.003;-29.325;2004-08-04 14:00:00;1.48287;3.91445;8924.94;STOP
6;207;4;-5.121;-29.357;2004-08-04 15:00:00;0.429353;3.77536;13591.3;STOP
6;208;4;-5.216;-29.382;2004-08-04 15:47:00;1.24783;3.87245;10920.3;STOP
6;209;4;-5.241;-29.388;2004-08-04 16:00:00;10.4829;3.66432;2858.17;STOP
6;210;4;-5.26;-29.389;2004-08-04 17:00:00;125.647;0.587668;2115.6;STOP
6;211;4;-5.256;-29.394;2004-08-04 17:22:00;9.70665;0.538007;710.17;STOP
6;212;4;-5.247;-29.402;2004-08-04 18:00:00;10.4915;0.586178;1336.49;STOP
6;213;4;-5.24;-29.411;2004-08-04 18:33:00;10.9391;0.638644;1264.51;STOP
6;214;4;-5.232;-29.418;2004-08-04 19:00:00;28.831;0.728322;1179.88;STOP
6;215;4;-5.228;-29.429;2004-08-04 19:39:00;169.727;0.554153;1296.72;STOP
6;216;4;-5.235;-29.417;2004-08-04 20:00:00;112.126;1.2222;1539.97;STOP
6;217;4;-5.214;-29.414;2004-08-04 20:21:00;0.658543;1.87191;2358.6;STOP
6;218;4;-5.153;-29.406;2004-08-04 21:00:00;6.09888;2.92329;6840.5;STOP
6;219;4;-5.124;-29.399;2004-08-04 21:18:00;7.32852;3.07086;3316.53;STOP
6;220;4;-5.06;-29.392;2004-08-04 22:00:00;12.5821;2.84071;7158.58;STOP
6;221;4;-5.006;-29.398;2004-08-04 22:38:00;38.6876;2.64965;6041.19;STOP
6;222;4;-4.976;-29.379;2004-08-04 22:57:00;9.06849;3.45992;3944.31;STOP
6;223;4;-4.89;-29.342;2004-08-05 00:00:00;15.9266;2.75244;10404.2;STOP
6;224;4;-4.859;-29.338;2004-08-05 00:22:00;7.44438;2.63289;3475.41;STOP
6;225;4;-4.806;-29.324;2004-08-05 01:00:00;1.30103;2.67283;6094.06;STOP
6;226;4;-4.706;-29.3;2004-08-05 01:56:00;14.805;3.40271;11433.1;STOP
6;227;4;-4.602;-29.244;2004-08-05 03:00:00;2.76441;3.41783;13124.5;STOP
6;228;4;-4.519;-29.194;2004-08-05 04:00:00;2.92356;2.99038;10765.4;STOP
6;229;4;-4.476;-29.171;2004-08-05 04:36:00;0.99192;2.50865;5418.68;STOP
6;230;4;-4.437;-29.151;2004-08-05 05:00:00;31.4085;3.38231;4870.52;STOP
6;231;4;-4.343;-29.158;2004-08-05 06:00:00;27.4574;2.91142;10481.1;STOP
6;232;4;-4.294;-29.137;2004-08-05 06:29:00;32.6609;3.40531;5925.24;STOP
6;233;4;-4.228;-29.148;2004-08-05 07:00:00;4.8604;3.99975;7439.54;STOP
6;234;5;-4.181;-29.16;2004-08-05 07:21:00;0.138426;4.2801;5392.93;MOVE
6;235;5;-4.09;-29.183;2004-08-05 08:00:00;0.350161;4.45953;10435.3;MOVE
6;236;5;-4.063;-29.19;2004-08-05 08:12:00;1.34149;4.30698;3101.03;MOVE
6;237;5;-3.954;-29.221;2004-08-05 08:59:00;1.93536;4.46758;12598.6;MOVE
6;238;6;-3.813;-29.256;2004-08-05 10:00:00;1.62573;4.41315;16152.1;STOP
6;239;6;-3.673;-29.295;2004-08-05 11:00:00;2.86863;4.48821;16157.6;STOP
6;240;6;-3.595;-29.321;2004-08-05 11:34:00;0.822371;4.48065;9140.52;STOP
6;241;6;-3.532;-29.341;2004-08-05 12:00:00;0.470868;4.71058;7348.51;STOP
6;242;6;-3.385;-29.389;2004-08-05 13:03:00;0.166996;4.54814;17192;STOP
6;243;6;-3.252;-29.432;2004-08-05 14:00:00;2.23197;4.54391;15540.2;STOP
6;244;6;-3.113;-29.483;2004-08-05 15:00:00;0.759566;4.57239;16460.6;STOP
6;245;6;-3.024;-29.517;2004-08-05 15:38:00;0.893429;4.6456;10592;STOP
6;246;6;-2.974;-29.537;2004-08-05 16:00:00;2.79064;4.53553;5986.9;STOP
6;247;6;-2.855;-29.578;2004-08-05 17:00:00;177.973;3.88712;13993.6;STOP
6;248;6;-2.868;-29.573;2004-08-05 17:17:00;136.239;1.51815;1548.52;STOP
6;249;6;-2.86;-29.59;2004-08-05 18:00:00;0.50883;0.808925;2087.03;STOP
6;250;6;-2.847;-29.617;2004-08-05 19:00:00;3.90854;0.924663;3328.79;STOP
6;251;6;-2.845;-29.622;2004-08-05 19:10:00;3.54477;0.996944;598.166;STOP
6;252;6;-2.836;-29.641;2004-08-05 19:53:00;154.747;0.905191;2335.39;STOP
6;253;6;-2.864;-29.618;2004-08-05 21:04:00;28.3597;0.945347;4027.18;STOP
6;254;6;-2.905;-29.61;2004-08-05 21:32:00;6.60918;2.76473;4644.75;STOP
6;255;6;-2.949;-29.596;2004-08-05 22:00:00;7.78432;3.05575;5133.65;STOP
6;256;6;-3.018;-29.584;2004-08-05 23:00:00;7.87886;2.16314;7787.31;STOP
16;354;8;-2.003;-36.648;2004-07-20 00:00:00;10.9416;3.59158;4525.39;STOP
16;355;8;-1.955;-36.715;2004-07-20 01:00:00;67.3761;2.54473;9161.04;STOP
16;356;8;-1.942;-36.712;2004-07-20 01:28:00;43.6647;0.883025;1483.48;STOP
16;357;8;-1.917;-36.674;2004-07-20 02:00:00;4.62038;2.63325;5055.84;STOP
16;358;8;-1.877;-36.601;2004-07-20 03:00:00;6.91892;2.57001;9252.03;STOP
16;359;8;-1.845;-36.521;2004-07-20 04:08:00;5.29414;2.34718;9576.49;STOP
16;360;8;-1.823;-36.478;2004-07-20 05:00:00;3.34606;1.72072;5368.66;STOP
16;361;8;-1.79;-36.403;2004-07-20 05:57:00;0.120117;2.66298;9107.41;STOP
16;362;8;-1.776;-36.371;2004-07-20 06:20:00;3.17983;2.81326;3882.29;STOP
16;363;8;-1.754;-36.312;2004-07-20 07:00:00;18.3543;2.91618;6998.83;STOP
16;364;9;-1.751;-36.23;2004-07-20 08:08:00;9.21468;2.23525;9119.82;MOVE
16;365;9;-1.746;-36.205;2004-07-20 08:24:00;11.3099;2.95173;2833.66;MOVE
16;366;9;-1.746;-36.194;2004-07-20 08:37:00;41.4965;1.56741;1222.58;MOVE
16;367;9;-1.769;-36.168;2004-07-20 09:00:00;77.6197;2.79631;3858.9;MOVE
16;368;9;-1.848;-36.212;2004-07-20 09:53:00;5.66168;3.16158;10053.8;MOVE
16;369;9;-1.884;-36.237;2004-07-20 10:16:00;64.6845;3.53098;4872.75;MOVE
16;370;9;-1.877;-36.279;2004-07-20 11:00:00;44.9331;1.79247;4732.13;MOVE
16;371;9;-1.796;-36.337;2004-07-20 11:46:00;1.38883;4.01297;11075.8;MOVE
16;372;9;-1.771;-36.354;2004-07-20 12:00:00;0.525635;4.0014;3361.18;MOVE
16;373;9;-1.72;-36.388;2004-07-20 12:28:00;0.227363;4.05634;6814.65;MOVE
16;374;10;-1.662;-36.427;2004-07-20 13:00:00;8.76885;4.04722;7770.67;STOP
16;375;10;-1.559;-36.522;2004-07-20 14:06:00;23.7958;3.93383;15578;STOP
16;376;10;-1.512;-36.63;2004-07-20 15:00:00;4.24867;4.04105;13093;STOP
16;377;10;-1.469;-36.753;2004-07-20 16:00:00;0.834346;4.02341;14484.3;STOP
16;378;10;-1.429;-36.873;2004-07-20 16:57:00;0.873724;4.11144;14061.1;STOP
16;379;10;-1.381;-37.01;2004-07-20 18:00:00;0.439673;4.26914;16137.3;STOP
16;380;10;-1.354;-37.089;2004-07-20 18:36:00;0.515516;4.29672;9280.91;STOP
16;381;10;-1.335;-37.143;2004-07-20 19:00:00;0.913054;4.41931;6363.8;STOP
16;382;10;-1.308;-37.216;2004-07-20 19:32:00;0.46544;4.50658;8652.63;STOP
16;383;10;-1.286;-37.277;2004-07-20 20:00:00;1.39718;4.29102;7208.91;STOP
16;384;10;-1.253;-37.376;2004-07-20 20:44:00;178.264;4.39439;11601.2;STOP
16;385;10;-1.256;-37.366;2004-07-20 21:00:00;11.0593;1.20901;1160.65;STOP
16;386;10;-1.266;-37.347;2004-07-20 21:12:00;1.19349;3.31528;2387;STOP
16;387;10;-1.304;-37.271;2004-07-20 22:00:00;0.719156;3.28;9446.4;STOP
16;388;10;-1.353;-37.176;2004-07-20 23:00:00;2.97223;3.30094;11883.4;STOP
16;389;10;-1.374;-37.14;2004-07-20 23:24:00;2.53794;3.21759;4633.33;STOP
16;390;10;-1.405;-37.081;2004-07-21 00:00:00;1.77645;3.43021;7409.25;STOP
16;391;10;-1.461;-36.982;2004-07-21 01:03:00;25.2586;3.34508;12644.4;STOP
16;392;10;-1.469;-36.874;2004-07-21 02:00:00;13.7678;3.51989;12038;STOP
16;393;10;-1.482;-36.834;2004-07-21 02:37:00;172.171;2.10604;4675.4;STOP
16;394;10;-1.475;-36.873;2004-07-21 03:00:00;7.47461;3.19165;4404.48;STOP
16;395;10;-1.447;-36.961;2004-07-21 03:57:00;6.51079;3.00161;10265.5;STOP
16;396;10;-1.399;-37.068;2004-07-21 05:00:00;0.411421;3.4489;13036.8;STOP
16;397;10;-1.366;-37.143;2004-07-21 05:45:00;3.72494;3.3737;9108.98;STOP
16;398;10;-1.353;-37.168;2004-07-21 06:00:00;0.0575451;3.48062;3132.56;STOP
16;399;11;-1.304;-37.262;2004-07-21 07:00:00;11.1838;3.27353;11784.7;MOVE
16;400;11;-1.282;-37.337;2004-07-21 07:43:00;4.90233;3.36782;8688.97;MOVE
16;401;11;-1.268;-37.373;2004-07-21 08:00:00;26.7623;4.20994;4294.14;MOVE
16;402;11;-1.258;-37.382;2004-07-21 08:10:00;43.2491;2.49302;1495.81;MOVE
16;403;11;-1.257;-37.394;2004-07-21 08:16:00;26.4548;3.71846;1338.64;MOVE
16;404;12;-1.217;-37.46;2004-07-21 09:00:00;131.932;3.25001;8580.02;STOP
16;405;12;-1.254;-37.453;2004-07-21 09:45:00;9.08575;1.5508;4187.16;STOP
16;406;12;-1.279;-37.444;2004-07-21 10:00:00;6.64793;3.28271;2954.44;STOP
16;407;12;-1.386;-37.419;2004-07-21 11:00:00;2.46604;3.39392;12218.1;STOP
16;408;12;-1.492;-37.399;2004-07-21 12:00:00;1.14873;3.33181;11994.5;STOP
16;409;12;-1.597;-37.377;2004-07-21 13:00:00;0.0950741;3.31356;11928.8;STOP
16;410;12;-1.674;-37.361;2004-07-21 13:45:00;2.64829;3.2388;8744.75;STOP
16;411;12;-1.699;-37.357;2004-07-21 14:00:00;2.32556;3.128;2815.2;STOP
16;412;12;-1.803;-37.336;2004-07-21 15:00:00;1.06252;3.27707;11797.5;STOP
16;413;12;-1.907;-37.317;2004-07-21 16:00:00;18.3229;3.26541;11755.5;STOP
16;414;12;-1.957;-37.324;2004-07-21 16:49:00;103.832;1.90949;5613.91;STOP
16;415;12;-1.955;-37.329;2004-07-21 17:00:00;3.75856;0.906822;598.502;STOP
16;416;12;-1.944;-37.352;2004-07-21 18:00:00;3.05049;0.787108;2833.59;STOP
16;417;12;-1.938;-37.363;2004-07-21 18:42:00;170.83;0.55264;1392.65;STOP
16;418;12;-1.944;-37.346;2004-07-21 19:00:00;25.56;1.85516;2003.57;STOP
16;419;12;-1.951;-37.339;2004-07-21 20:00:00;161.565;0.305682;1100.46;STOP
16;420;12;-1.949;-37.343;2004-07-21 20:12:00;3.90049;0.690345;497.048;STOP
16;421;12;-1.939;-37.36;2004-07-21 20:54:00;3.22452;0.869908;2192.17;STOP
16;422;12;-1.929;-37.375;2004-07-21 22:00:00;180;0.506011;2003.8;STOP
16;423;12;-1.933;-37.369;2004-07-21 22:29:00;89.1815;0.460645;801.523;STOP
16;424;12;-1.917;-37.358;2004-07-21 23:00:00;38.0849;1.16055;2158.62;STOP
16;425;12;-1.853;-37.362;2004-07-22 00:00:00;4.95443;1.98065;7130.35;STOP
16;426;12;-1.813;-37.368;2004-07-22 00:41:00;2.19057;1.82825;4497.51;STOP
16;427;12;-1.786;-37.371;2004-07-22 01:00:00;7.551;2.64975;3020.72;STOP
16;428;12;-1.693;-37.394;2004-07-22 02:00:00;1.43032;2.959;10652.4;STOP
16;429;12;-1.62;-37.414;2004-07-22 03:00:00;8.21853;2.33781;8416.12;STOP
16;430;12;-1.519;-37.458;2004-07-22 04:00:00;10.7825;3.40261;12249.4;STOP
16;431;12;-1.413;-37.482;2004-07-22 05:00:00;13.3178;3.35689;12084.8;STOP
16;432;12;-1.366;-37.505;2004-07-22 05:29:00;16.8028;3.3437;5818.04;STOP
16;433;12;-1.317;-37.513;2004-07-22 06:00:00;12.6;2.96809;5520.65;STOP
16;434;12;-1.231;-37.508;2004-07-22 07:00:00;19.2925;2.66081;9578.9;STOP
16;435;12;-1.219;-37.503;2004-07-22 07:13:00;73.3305;1.85319;1445.49;STOP
16;436;12;-1.21;-37.514;2004-07-22 07:41:00;27.9795;0.940574;1580.16;STOP
16;437;12;-1.209;-37.519;2004-07-22 08:00:00;0.784825;0.497249;566.864;STOP
16;438;12;-1.206;-37.533;2004-07-22 08:57:00;162.583;0.465418;1591.73;STOP
16;439;12;-1.236;-37.48;2004-07-22 09:30:00;3.66701;3.41959;6770.78;STOP
16;440;12;-1.27;-37.428;2004-07-22 10:00:00;2.19624;3.83737;6907.26;STOP
16;441;12;-1.341;-37.328;2004-07-22 11:00:00;0.652622;3.78744;13634.8;STOP
16;442;12;-1.357;-37.306;2004-07-22 11:14:00;1.23903;3.60033;3024.28;STOP
16;443;12;-1.392;-37.26;2004-07-22 11:42:00;16.0159;3.82503;6426.05;STOP
16;444;12;-1.406;-37.224;2004-07-22 12:00:00;21.2505;3.97588;4293.95;STOP
16;445;12;-1.406;-37.102;2004-07-22 13:00:00;5.52754;3.76714;13561.7;STOP
16;446;12;-1.403;-37.071;2004-07-22 13:16:00;0.447932;3.60637;3462.12;STOP
16;447;12;-1.395;-36.981;2004-07-22 14:00:00;1.05261;3.80456;10044;STOP
16;448;12;-1.382;-36.86;2004-07-22 15:00:00;2.17805;3.7578;13528.1;STOP
16;449;12;-1.369;-36.771;2004-07-22 16:00:00;164.98;2.77737;9998.54;STOP
16;450;12;-1.367;-36.788;2004-07-22 17:00:00;10.8157;0.52856;1902.82;STOP
16;451;12;-1.361;-36.807;2004-07-22 18:09:00;168.471;0.535017;2214.97;STOP
16;452;12;-1.386;-36.762;2004-07-22 19:00:00;172.747;1.87021;5722.85;STOP
16;453;12;-1.384;-36.767;2004-07-22 19:57:00;91.8183;0.175045;598.652;STOP
16;454;12;-1.395;-36.771;2004-07-22 20:30:00;59.6092;0.657302;1301.46;STOP
16;455;12;-1.404;-36.82;2004-07-22 21:00:00;5.1851;3.07672;5538.1;STOP
16;456;12;-1.428;-36.906;2004-07-22 21:59:00;8.68158;2.80377;9925.34;STOP
16;457;12;-1.432;-36.939;2004-07-22 22:18:00;4.39871;3.24136;3695.16;STOP
16;458;12;-1.444;-36.999;2004-07-22 23:00:00;2.74904;2.69911;6801.76;STOP
16;459;12;-1.458;-37.092;2004-07-23 00:00:00;1.29764;2.90399;10454.4;STOP
16;460;12;-1.471;-37.194;2004-07-23 01:00:00;16.3811;3.17499;11430;STOP
16;461;12;-1.458;-37.275;2004-07-23 01:54:00;25.7846;2.81455;9119.15;STOP
16;462;13;-1.398;-37.361;2004-07-23 03:00:00;15.2487;2.94386;11657.7;MOVE
16;463;13;-1.388;-37.389;2004-07-23 03:33:00;3.50949;1.66929;3305.2;MOVE
16;464;13;-1.377;-37.427;2004-07-23 04:00:00;29.7108;2.71463;4397.7;MOVE
16;465;13;-1.309;-37.493;2004-07-23 05:00:00;40.0593;2.9266;10535.7;MOVE
16;466;13;-1.281;-37.495;2004-07-23 05:17:00;60.1737;3.06018;3121.39;MOVE
16;467;13;-1.254;-37.551;2004-07-23 06:00:00;25.7407;2.67888;6911.52;MOVE
16;468;14;-1.254;-37.687;2004-07-23 07:00:00;20.4328;4.19969;15118.9;STOP
16;469;14;-1.235;-37.738;2004-07-23 07:22:00;92.9073;4.58367;6050.45;STOP
16;470;14;-1.254;-37.824;2004-07-23 08:00:00;1.56935;4.23498;8893.46;STOP
16;471;14;-1.256;-37.897;2004-07-23 08:31:00;3.27917;4.36469;8118.33;STOP
16;472;14;-1.254;-37.964;2004-07-23 09:00:00;1.70981;4.28252;7451.59;STOP
16;473;14;-1.254;-38.007;2004-07-23 09:19:00;0;4.19319;4780.24;STOP
16;474;14;-1.254;-38.103;2004-07-23 10:00:00;34.3302;4.33827;10672.2;STOP
16;475;14;-1.198;-38.185;2004-07-23 10:44:00;7.657;4.18169;11039.7;STOP
16;476;14;-1.162;-38.225;2004-07-23 11:07:00;1.68057;4.33565;5983.2;STOP
16;477;14;-1.078;-38.313;2004-07-23 12:00:00;7.84118;4.25349;13526.1;STOP
16;478;14;-0.995;-38.379;2004-07-23 12:46:00;0.922452;4.27197;11790.6;STOP
16;479;14;-0.969;-38.399;2004-07-23 13:01:00;1.20201;4.05252;3647.27;STOP
16;480;14;-0.859;-38.48;2004-07-23 14:00:00;5.74215;4.29072;15189.1;STOP
16;481;14;-0.807;-38.527;2004-07-23 14:30:00;7.25427;4.32977;7793.59;STOP
16;482;14;-0.751;-38.566;2004-07-23 15:00:00;1.8478;4.21553;7587.96;STOP
16;483;14;-0.634;-38.642;2004-07-23 16:00:00;3.14764;4.30924;15513.2;STOP
16;484;14;-0.58;-38.673;2004-07-23 16:28:00;4.91882;4.12114;6923.52;STOP
16;485;14;-0.544;-38.698;2004-07-23 17:00:00;35.4233;2.53829;4873.51;STOP
16;486;14;-0.535;-38.723;2004-07-23 17:53:00;3.39971;0.929059;2954.41;STOP
16;487;14;-0.532;-38.73;2004-07-23 18:07:00;5.54847;1.0081;846.804;STOP
16;488;14;-0.525;-38.752;2004-07-23 19:00:00;173.505;0.807244;2567.04;STOP
16;489;14;-0.538;-38.723;2004-07-23 19:36:00;11.8808;1.63597;3533.7;STOP
16;490;14;-0.543;-38.7;2004-07-23 20:04:00;81.1017;1.5578;2617.11;STOP
16;491;14;-0.56;-38.701;2004-07-23 21:00:00;17.1659;0.563566;1893.58;STOP
16;492;14;-0.617;-38.687;2004-07-23 21:44:00;31.2005;2.47215;6526.47;STOP
16;493;14;-0.632;-38.672;2004-07-23 22:00:00;7.43141;2.45701;2358.73;STOP
16;494;14;-0.645;-38.662;2004-07-23 22:12:00;13.7084;2.5329;1823.69;STOP
16;495;14;-0.697;-38.639;2004-07-23 23:00:00;1.61115;2.19528;6322.41;STOP
16;496;14;-0.763;-38.612;2004-07-23 23:56:00;0.584631;2.35986;7929.13;STOP
26;117;2;3.438;-38.329;2004-06-11 00:00:00;53.13;0.74;1241.41;STOP
26;118;2;3.449;-38.331;2004-06-11 01:00:00;10.3;0.35;1243.13;STOP
26;119;2;3.451;-38.331;2004-06-11 01:11:00;45;0.34;222.39;STOP
26;120;2;3.453;-38.333;2004-06-11 01:39:00;45;0.19;314.22;STOP
26;121;2;3.456;-38.333;2004-06-11 02:00:00;33.69;0.26;333.58;STOP
26;122;2;3.465;-38.339;2004-06-11 03:00:00;11.31;0.33;1202.08;STOP
26;123;2;3.467;-38.341;2004-06-11 03:14:00;30.96;0.37;314.22;STOP
26;124;2;3.475;-38.343;2004-06-11 04:00:00;12.53;0.33;916.84;STOP
26;125;2;3.481;-38.346;2004-06-11 04:48:00;26.57;0.26;745.64;STOP
26;126;2;3.484;-38.346;2004-06-11 05:00:00;14.04;0.46;333.58;STOP
